gen,id,enemies,best_fit,mean_fit,std_fit
0,start,1347,19.820987403686566,-3.4563369726947553,6.322284513180527
1,start,1347,19.820987403686566,-3.7642470333672136,5.887732142905146
2,start,1347,19.820987403686566,-2.7283344008609767,6.979110258723553
3,start,1347,25.0731331880626,-1.3416930689851245,7.60468600235955
4,start,1347,25.0731331880626,0.438114592564829,8.366483480986286
5,start,1347,25.0731331880626,1.4618909670310458,8.653057912033955
6,start,1347,25.353004010649883,2.1759790707394724,8.867566175354897
7,start,1347,25.353004010649883,3.2195447425922468,8.831117059333991
8,start,1347,34.3277694049699,3.5006513919000497,8.891910546342611
9,start,1347,34.3277694049699,3.8746690542288373,9.052759659885037
10,start,1347,34.3277694049699,6.776672725724478,9.246986207012325
11,start,1347,34.3277694049699,7.949188211731727,8.647914731156273
12,start,1347,34.3277694049699,9.283728055493617,9.012975987177018
13,start,1347,34.3277694049699,8.960303414821073,8.985000181788813
14,start,1347,34.3277694049699,7.976797344828583,8.647155821193033
15,start,1347,34.3277694049699,8.007314229926589,8.863569981461543
16,start,1347,40.88396883200383,9.110207062057086,9.995204372111308
17,start,1347,40.88396883200383,9.775865778226487,10.127857888003096
18,start,1347,40.88396883200383,9.443347952701837,10.369213185800026
19,start,1347,43.38010242842251,9.460394565792988,9.871298028783468
20,start,1347,43.38010242842251,9.192289731966508,9.481493836334494
21,start,1347,43.38010242842251,9.625873044090975,9.082115443101587
22,start,1347,43.38010242842251,9.74833143500611,9.099447874693409
23,start,1347,43.38010242842251,9.831331293129155,9.06356526353445
24,start,1347,43.38010242842251,10.28027795612042,8.645517785998418
25,start,1347,43.38010242842251,10.234219698344534,8.884037302268588
26,start,1347,43.38010242842251,10.894367678894614,8.363446092749637
27,start,1347,43.38010242842251,10.206967082080151,9.256887410227604
28,start,1347,43.38010242842251,10.542639794810619,8.973382507310065
29,start,1347,43.38010242842251,9.126298249754472,9.796997420619977
30,start,1347,43.38010242842251,9.835514751882807,9.174548091884763
31,start,1347,43.38010242842251,10.209116906007313,9.122280676069632
32,start,1347,43.38010242842251,10.719597528599856,8.811395430816033
33,start,1347,43.38010242842251,11.311862218043434,8.532082373506903
34,start,1347,43.38010242842251,10.373920862805459,9.193591639957516
35,start,1347,43.38010242842251,11.339795983431143,8.110827714362538
36,start,1347,43.38010242842251,10.682888085629589,8.124157631656338
37,start,1347,43.38010242842251,11.056644953036,8.0600937957735
38,start,1347,43.38010242842251,12.109011407684081,8.170223946082391
39,start,1347,43.38010242842251,10.732087749862012,9.17503982884915
40,start,1347,43.38010242842251,10.800428134164616,9.040044873856887
41,start,1347,43.38010242842251,11.539638311757312,9.239678521948171
42,start,1347,43.38010242842251,11.010007375653426,9.463411902765065
43,start,1347,43.38010242842251,12.82702764173401,7.631153836298983
44,start,1347,43.38010242842251,12.09030431754792,8.383742679506256
45,start,1347,43.38010242842251,11.691196969001153,8.385127201002197
46,start,1347,43.38010242842251,12.547310964994827,8.79492905657967
47,start,1347,43.38010242842251,12.21979203002532,8.223380015356685
48,start,1347,43.38010242842251,12.498341818307592,8.227282805758113
49,start,1347,43.38010242842251,12.585715368336578,8.03153832710082
0,gi,1347,32.17429221814183,15.218127710667343,6.877740436333249
0,si1,73,75.22234767677733,30.407653754957014,16.73902650533956
0,si2,37,87.82111423509888,33.266986077273856,16.43395544652618
0,si3,31,75.26990021702643,25.504408404267885,18.438946259087878
1,gi,1347,32.17429221814183,11.88293908342223,8.218294357905625
1,si1,73,75.27968822339258,22.619100408946448,16.600331212172037
1,si2,37,87.82111423509888,32.07233946525244,21.924176785424848
1,si3,31,75.26990021702643,21.9030979156846,14.425747304369803
2,gi,1347,32.19699762249345,11.483299037684489,11.279704147675545
2,si1,73,75.27968822339258,24.79036335405316,19.81829418727881
2,si2,37,87.82111423509888,25.541471736779705,21.441040678577874
2,si3,31,84.79342407327508,27.34131061574106,16.89998037988225
3,gi,1347,43.75983403646009,13.353363686971726,9.840859654920493
3,si1,73,75.27968822339258,26.24396809460019,18.800131867112345
3,si2,37,87.82111423509888,27.33006590379802,22.277125344600744
3,si3,31,84.79342407327508,26.999337214582507,20.397267112552488
4,gi,1347,43.75983403646009,14.150897392382143,8.860450783094175
4,si1,73,75.28297229859379,33.317452109402815,17.318583024840134
4,si2,37,87.82111423509888,28.095222934465763,23.57506951765898
4,si3,31,84.79342407327508,28.713834660234127,20.024321962656895
5,gi,1347,43.75983403646009,12.24953733859913,11.173528084377178
5,si1,73,85.64090461150806,30.784494961935337,23.231437723879704
5,si2,37,87.82111423509888,34.05146701817044,21.382204804390046
5,si3,31,84.79342407327508,26.21560437553741,19.743939910814333
6,gi,1347,43.75983403646009,14.219373987805447,8.891517885022978
6,si1,73,88.64514190598358,25.500513681871603,22.170604927666506
6,si2,37,91.49968104797992,30.76033564087153,26.61427168200163
6,si3,31,84.79342407327508,25.159563813522233,19.278058772975147
7,gi,1347,43.75983403646009,10.928310583657002,12.155111245583528
7,si1,73,88.64514190598358,23.696799559575208,23.023316503849927
7,si2,37,91.49968104797992,32.88158090908869,22.571860331583586
7,si3,31,84.79342407327508,26.633633630553955,15.1565235517528
8,gi,1347,43.75983403646009,12.680122879205069,11.413843056877228
8,si1,73,88.64514190598358,16.910359091039364,20.07551897021387
8,si2,37,91.49968104797992,25.49956431686398,18.63669299619978
8,si3,31,86.24302101441445,25.957886987030566,18.43943362803495
9,gi,1347,43.75983403646009,14.4431929347908,8.942659680289164
9,si1,73,88.64514190598358,32.939710668362835,24.376168464467103
9,si2,37,91.49968104797992,30.6297961811002,15.996637652593787
9,si3,31,86.24302101441445,31.27997944849082,18.101218306905828
10,gi,1347,43.75983403646009,15.823226836912486,10.89873200381908
10,si1,73,88.64514190598358,29.8607823240182,26.55132077769413
10,si2,37,91.49968104797992,31.296757789006225,19.8051659553333
10,si3,31,86.24302101441445,28.068170794065466,19.82523885899041
11,gi,1347,43.75983403646009,15.24882991893926,13.000682344259856
11,si1,73,88.64514190598358,32.18055112236293,21.326947135672846
11,si2,37,91.49968104797992,34.11066779317706,17.579228646413057
11,si3,31,89.02111423509888,28.939971676448277,20.76305834659699
12,gi,1347,43.75983403646009,14.288154253042357,9.050943726966427
12,si1,73,88.64514190598358,27.897925255167156,21.355756671029024
12,si2,37,91.49968104797992,31.44008435497858,17.11573087316004
12,si3,31,89.02111423509888,29.673284407000565,19.99364213579842
13,gi,1347,43.75983403646009,13.976382913701636,10.096200161684486
13,si1,73,88.64514190598358,28.014437471556757,21.249733554025205
13,si2,37,91.49968104797992,32.6204898613196,23.93327593688252
13,si3,31,89.02111423509888,20.00886671780258,19.4276381654272
14,gi,1347,43.75983403646009,15.191964690086074,11.033232823114817
14,si1,73,88.64514190598358,27.97516910795808,25.741687399087628
14,si2,37,91.49968104797992,33.640521581319405,21.010310670761186
14,si3,31,89.02111423509888,23.13827869748704,20.153088556052886
15,gi,1347,43.75983403646009,9.912285757732148,11.537556150008372
15,si1,73,88.64514190598358,30.92250056540668,27.665642207912704
15,si2,37,91.49968104797992,34.95979198083097,17.837765282294267
15,si3,31,89.02111423509888,29.653298798243412,16.707014953197156
16,gi,1347,43.75983403646009,9.97979274874721,11.824158385144296
16,si1,73,88.64514190598358,35.815538878254884,21.28626333296081
16,si2,37,91.49968104797992,34.64644085071953,23.42230806995433
16,si3,31,89.02111423509888,29.282974798461264,17.537077930603015
17,gi,1347,43.75983403646009,12.178114375375959,10.825333899126557
17,si1,73,88.64514190598358,34.06242560865685,21.30199491773761
17,si2,37,91.49968104797992,30.73989748943025,23.222460014457393
17,si3,31,89.02111423509888,31.43048936596343,18.373457797579057
18,gi,1347,43.75983403646009,13.041882156614356,10.33124633432738
18,si1,73,88.64514190598358,31.75101619150432,21.283272228662646
18,si2,37,91.49968104797992,34.89551692853075,24.871243082491088
18,si3,31,89.02111423509888,22.771220421832194,21.23608788450135
19,gi,1347,43.75983403646009,15.3414927380487,7.878105329469356
19,si1,73,88.64514190598358,33.17838560277466,19.709465776967733
19,si2,37,91.49968104797992,28.039738485862543,23.36060550716317
19,si3,31,89.02111423509888,26.410289957347768,21.053153583821796
20,gi,1347,43.75983403646009,15.273263860083908,8.313225607501636
20,si1,73,88.64514190598358,31.15335178637658,21.572654112670484
20,si2,37,91.49968104797992,29.647175147801896,23.8543399697462
20,si3,31,89.02111423509888,24.971273728446675,19.963651167056288
21,gi,1347,46.109904987828244,14.42996259573451,9.055146733369291
21,si1,73,88.64514190598358,28.461503615024622,23.07448130013948
21,si2,37,91.49968104797992,32.92706186189339,21.090523908131026
