gen,id,enemies,best_fit,mean_fit,std_fit
0,start,2467,40.16692374633226,-3.4738978740694075,7.42603788047025
1,start,2467,40.16692374633226,-2.252083713374558,8.393168029129564
2,start,2467,40.16692374633226,-2.3231725354006914,8.215328099526557
3,start,2467,40.16692374633226,-1.5629790063906845,8.208091218326867
4,start,2467,43.1476865886805,-0.29914267911915604,9.015935255127873
5,start,2467,47.25437543548654,0.5651238858866152,9.94549484100642
6,start,2467,47.25437543548654,2.32030864760739,10.806203908461159
7,start,2467,50.17059138042849,3.2963993497697657,11.398915397977282
8,start,2467,52.667954973996004,3.8836703676837825,11.025969361017914
9,start,2467,52.667954973996004,5.253508370501871,11.060965114558698
10,start,2467,52.667954973996004,6.306001248618493,10.344254658666028
11,start,2467,52.667954973996004,5.664409208642727,11.12335608905126
12,start,2467,52.667954973996004,4.668233725744008,11.549541464138214
13,start,2467,52.667954973996004,6.181343858697208,10.213348104298571
14,start,2467,52.667954973996004,7.074872378195526,9.759313534534733
15,start,2467,52.667954973996004,7.147476434270655,10.238036019657198
16,start,2467,52.667954973996004,8.048430441012167,11.2486267913706
17,start,2467,52.667954973996004,7.888484375340604,11.700708746851248
18,start,2467,52.667954973996004,7.614438088140014,10.803935342968506
19,start,2467,52.667954973996004,8.260086096630841,10.187114842912349
20,start,2467,52.667954973996004,9.710915585272117,10.762163966175113
21,start,2467,52.667954973996004,9.866975565775634,11.27910078619495
22,start,2467,52.667954973996004,11.315885971597506,10.325902664050405
23,start,2467,52.667954973996004,12.743393829223457,11.511064979017242
24,start,2467,52.667954973996004,10.98906909001786,10.918323128614272
25,start,2467,52.667954973996004,11.426795232087855,11.691173935152804
26,start,2467,52.667954973996004,11.080672805165891,10.99750063948129
27,start,2467,52.667954973996004,9.567855150401815,11.625435409962963
28,start,2467,52.667954973996004,9.76963293161635,10.360160974003728
29,start,2467,52.667954973996004,9.999049318739608,9.555584976924363
30,start,2467,52.667954973996004,10.097615625835116,10.018833951738126
31,start,2467,52.667954973996004,10.499130963896727,11.018068510227454
32,start,2467,52.667954973996004,11.780128048593415,10.497262736177026
33,start,2467,52.667954973996004,11.690783049107022,11.048816372896312
34,start,2467,52.667954973996004,10.073550416177468,10.876851428861864
35,start,2467,52.667954973996004,10.535189107700788,11.209302999454536
36,start,2467,52.667954973996004,12.107060743864945,11.852020864852037
37,start,2467,52.667954973996004,11.535509378435822,11.982030758470776
38,start,2467,52.667954973996004,10.945144548846326,11.32326628271499
39,start,2467,52.667954973996004,11.103893535601127,12.28613937981157
40,start,2467,52.667954973996004,12.128357384706685,13.176776256142604
41,start,2467,52.667954973996004,13.135064298795504,12.129504586514804
42,start,2467,52.667954973996004,13.145514898701798,11.663612673767481
43,start,2467,52.667954973996004,14.679818011091285,12.358270853142477
44,start,2467,52.667954973996004,14.919838804577898,11.308088740295762
45,start,2467,54.75144216934048,13.733702420388072,12.163858298122607
46,start,2467,54.75144216934048,13.16524260806684,12.765424269258368
47,start,2467,54.75144216934048,13.542635070221376,12.465515958815011
48,start,2467,54.75144216934048,12.802648747539813,11.952045822258855
49,start,2467,54.75144216934048,12.848386939032835,12.830660082033159
0,gi,2467,35.293984346660636,16.245206870326797,10.383359188959753
