gen,best_fit,mean_fit,std_fit,prob,doomsday
0,22.435651808532164,-3.4646174844558195,4.407064879162785,0.79,0
1,88.91092827018352,6.086436631915391,25.07469632968426,0.78,0
2,89.42669517527554,9.565332691493877,29.33924706057757,0.77,0
3,89.42669517527554,17.00778487358559,34.11449902007087,0.76,0
4,89.65669509194096,19.683847015285338,35.349421066170365,0.75,0
5,89.42669517527554,20.484871104328942,36.463388268705,0.74,0
6,88.87669509194096,20.449977692245902,35.8328030802321,0.73,0
7,88.89679627126205,21.606653177358915,36.746481393158554,0.72,0
8,88.881682633452,18.66631032686348,35.86923640496947,0.71,0
9,88.8917329693055,17.44892369277996,35.38233806814279,0.7,0
10,88.89679627126205,20.502033456076642,36.98104192089698,0.69,0
11,89.17173230259883,21.23164006909574,36.87210294869769,0.6799999999999999,0
12,88.98679402095824,24.857372881675566,38.45088216003055,0.6699999999999999,0
13,89.04679402095825,27.169824392975663,39.522024509306995,0.6599999999999999,0
14,89.16679402095825,25.86048148322195,39.42785021674681,0.6499999999999999,0
15,89.30669517527554,29.57234307750035,39.66598786780644,0.6399999999999999,0
16,89.05669509194095,24.594508086184195,38.97049389361758,0.6299999999999999,0
17,89.19289246928257,27.376418909362457,39.92344621955009,0.6199999999999999,0
18,89.19289246928257,25.81773193273321,39.65052775403633,0.6099999999999999,0
19,89.05173230259882,26.30530679413028,39.39230467613191,0.5999999999999999,0
20,89.41669509194095,24.600701969765904,38.81059761806184,0.5899999999999999,0
21,89.43289246928256,25.0736521746024,38.365444774318625,0.5799999999999998,0
22,89.53669509194096,28.241678593798582,40.10003784060593,0.5699999999999998,0
23,89.53669509194096,22.35948908170393,38.486499036221076,0.5599999999999998,0
24,89.53669509194096,26.578096971264213,39.2441628083901,0.5499999999999998,0
25,89.53669509194096,21.860298806888355,36.98170698400611,0.5399999999999998,0
26,89.00168263345199,24.16767768615745,38.44853979929028,0.5299999999999998,0
27,90.02661051127251,30.45753998241257,40.09985168345149,0.5199999999999998,0
28,89.2387078342906,30.02037194479817,39.76485598555698,0.5099999999999998,0
29,89.06669517527554,30.65994388881147,39.97366052251164,0.4999999999999998,0
30,89.06669517527554,31.387724414843493,40.40279900778429,0.48999999999999977,0
31,89.10188000615581,31.133974774357945,40.73454863788765,0.47999999999999976,0
32,89.061682633452,32.896566741461385,40.163144498891974,0.46999999999999975,0
33,89.12341372532802,37.597141385583,40.76317155671393,0.45999999999999974,0
34,89.40679402095824,34.77034900209114,39.96600872360077,0.44999999999999973,0
35,89.31282822853991,34.37189596554564,39.98582656976688,0.4399999999999997,0
36,92.08742736117438,33.77715893016125,40.44351320673912,0.4299999999999997,0
37,92.08742736117438,37.61307111163355,40.100412082261535,0.4199999999999997,0
38,92.08742736117438,38.530287365174594,40.31286202600998,0.4099999999999997,0
39,92.08742736117438,34.665925687057765,39.58100060745462,0.3999999999999997,0
40,89.31289246928256,33.55092557625491,39.843464301355276,0.3899999999999997,0
41,89.42341372532802,34.5697200208408,40.40190730196086,0.37999999999999967,0
42,89.48669517527554,35.56955444874502,40.853618680112874,0.36999999999999966,0
43,89.33699002086162,35.92490896815002,40.26819592536979,0.35999999999999965,0
44,90.92341372532802,31.979351730980714,39.56677261585366,0.34999999999999964,0
45,90.92341372532802,30.01477110343424,39.39206459254342,0.33999999999999964,0
46,90.98814186652396,28.402473689470995,39.195800536596444,0.3299999999999996,0
