gen,id,enemies,best_fit,mean_fit,std_fit
0,start,1347,14.901350135966336,-4.611341006092972,4.776014450322761
1,start,1347,17.42797868311833,-3.597057005161087,6.011749996231906
2,start,1347,19.303071833655686,-2.2144904428354693,6.791693149784403
3,start,1347,21.337471559351904,-1.0028342097567975,7.818419703876339
4,start,1347,21.337471559351904,0.1972816062105959,8.51152593045171
5,start,1347,21.337471559351904,0.8233008858893283,9.22195596936348
6,start,1347,26.435331501344148,2.708158418688849,9.60548796692305
7,start,1347,26.435331501344148,3.5941476290294467,10.046275918248462
8,start,1347,26.435331501344148,3.2844010961573495,10.068627634491396
9,start,1347,28.635345271441068,3.289504406566013,10.081202237249306
10,start,1347,31.28072603670104,4.059593798552765,9.632632316959537
11,start,1347,31.28072603670104,3.983510403060466,9.41325307276033
12,start,1347,31.28072603670104,3.8710002096569753,9.29292421418464
13,start,1347,31.28072603670104,5.654229337928062,9.494398512908685
14,start,1347,31.28072603670104,6.323553564486067,9.446389402020571
15,start,1347,31.28072603670104,6.511452205602153,10.08057392024964
16,start,1347,31.300400895674997,6.5776889139304675,9.91596124882238
17,start,1347,31.300400895674997,6.832963973852741,9.967421867233586
18,start,1347,31.300400895674997,6.976498528288512,10.090532073457577
19,start,1347,31.300400895674997,8.644119077132945,9.698795240491714
20,start,1347,31.300400895674997,7.8117846949095044,9.629585332143808
21,start,1347,31.300400895674997,8.111594742574628,9.435046547870112
22,start,1347,31.403483535150908,8.728349596349775,9.572904355867609
23,start,1347,31.403483535150908,7.860015333790385,9.298126848588526
24,start,1347,31.403483535150908,6.921600668580288,9.749101564018826
25,start,1347,31.403483535150908,6.72020551563146,9.498511244661726
26,start,1347,31.403483535150908,7.202745356736911,10.185689532086762
27,start,1347,31.403483535150908,7.500042532903405,10.088386609758533
28,start,1347,31.403483535150908,9.14997700322582,9.468874107086602
29,start,1347,31.403483535150908,10.20500686452552,9.086688364351835
30,start,1347,31.403483535150908,10.53931897093916,8.824421899270998
31,start,1347,31.403483535150908,10.5061567651299,8.640908786382422
32,start,1347,31.403483535150908,10.214585037028613,8.770541278579481
33,start,1347,31.403483535150908,10.566280235691849,8.70947360993341
34,start,1347,31.403483535150908,10.702617355756495,8.979284028886429
35,start,1347,31.403483535150908,10.155509146160306,8.900845725762958
36,start,1347,31.403483535150908,10.528510003603717,9.121372803134161
37,start,1347,31.403483535150908,10.956104909307719,8.641168491410495
38,start,1347,34.29457021119995,11.059240609608633,8.98007837784025
39,start,1347,34.29457021119995,9.743835086370886,9.083080070485902
40,start,1347,34.29457021119995,10.40439221532433,8.741343146395604
41,start,1347,34.29457021119995,11.13203734654516,8.449754654913571
42,start,1347,34.29457021119995,11.023350559820896,8.237022439490016
43,start,1347,34.29457021119995,10.268061389807821,7.924100099272591
44,start,1347,34.29457021119995,10.325586235386222,8.75295504120027
45,start,1347,34.29457021119995,11.587694826785919,8.429739248863745
46,start,1347,34.29457021119995,11.326411617530807,8.503377219365381
47,start,1347,34.29457021119995,10.386371523225044,8.721225536058794
48,start,1347,34.29457021119995,11.278100055839131,8.147242988535382
49,start,1347,34.29457021119995,10.972957645601536,8.517361651775595
0,si0,14,21.269900217026425,17.64426997129602,8.50480314608742
0,si1,34,30.41275134159975,20.685114988814846,5.699417302272496
0,si2,31,48.241098226122716,19.814137669825808,11.302735959945977
0,si3,14,30.216174817670268,11.889857856869565,12.08507273408517
1,si0,14,21.269900217026425,16.928221414811198,9.945224293594192
1,si1,34,30.41275134159975,18.90814748384786,7.437782281455229
1,si2,31,48.241098226122716,15.55915465980001,14.0781076579514
1,si3,14,39.22855887686998,14.024969854105393,12.231845641694534
2,si0,14,21.282972298593776,18.368250916963735,8.002354785155264
2,si1,34,30.592828228539883,19.26917616684011,7.740378208366647
2,si2,31,48.241098226122716,18.706584842643196,12.369687001151505
2,si3,14,39.22855887686998,11.873466484409782,12.88054214204577
3,si0,14,21.282972298593776,19.81136222173648,5.536821931641872
3,si1,34,30.592828228539883,15.694553668825378,9.537812251219083
3,si2,31,48.241098226122716,18.387874312998573,14.534813723130194
3,si3,14,39.22855887686998,13.317090985020686,12.844266675152026
4,si0,14,21.282972298593776,20.176550603523207,5.293143005221778
4,si1,34,30.592828228539883,19.706885717441526,6.701456081331535
4,si2,31,48.26990021702642,24.09607709110557,13.585468663203624
4,si3,14,39.22855887686998,16.542729813061495,10.555634403965252
5,si0,14,30.253796809459846,18.01475395178402,8.40535538506838
5,si1,34,30.634023984978146,19.600410391970552,6.806074668537944
5,si2,31,56.75972415482923,22.272719838646736,12.978832488742142
5,si3,14,39.22855887686998,16.191828193522756,11.695934461324182
6,si0,14,30.253796809459846,15.505028814812638,10.774143629351833
6,si1,34,30.912403664767616,17.76560907586474,10.653596268242518
6,si2,31,66.26990021702642,23.366016421555596,17.28247666859402
6,si3,14,39.22855887686998,16.932692514758763,11.095696229851391
7,si0,14,30.253796809459846,15.860409889924952,10.785401883350183
7,si1,34,39.42027017401378,15.307391128759445,11.948896250287753
7,si2,31,75.01858578874553,22.291950092772844,17.04731315627271
7,si3,14,39.22855887686998,15.417250609380563,11.466852566214694
8,si0,14,30.253796809459846,13.706112430443168,11.309966243022785
8,si1,34,39.42027017401378,16.12040451516629,10.176780224391393
8,si2,31,75.01858578874553,24.096000419100445,17.63781512129769
8,si3,14,56.00790357258411,18.64852043567977,11.108377188534122
9,si0,14,30.253796809459846,12.971311453557846,11.637730372780586
