gen,best_fit,mean_fit,std_fit,prob,doomsday
0,21.9001335721758,-3.3662217984464626,7.112522661063659,0.79,0
1,92.33193985886487,10.445447144286728,29.351218049496666,0.78,0
2,91.49061166337202,21.496061976662077,37.93426237000789,0.77,0
3,93.37504998251859,26.821430912061697,40.10411932528699,0.76,0
4,93.37504998251859,28.209764169382318,41.623104424096475,0.75,0
5,93.37504998251859,28.715246138267357,42.455561576763884,0.74,0
6,91.49061166337202,26.66327094773151,42.252966914682894,0.73,0
7,92.13193985886487,27.73438201816631,42.910784244170316,0.72,0
8,91.49061166337202,29.72256237112775,42.384472694841335,0.71,0
9,91.49061166337202,25.262356761681936,41.48750160650578,0.7,0
10,91.57237888630937,25.467126635983053,42.132203135098905,0.69,0
11,92.00150296873417,29.270046933444647,43.59496371438855,0.6799999999999999,0
12,92.00150296873417,36.09913495481032,44.248744093263284,0.6699999999999999,0
13,92.64670840550222,34.7905959100792,43.921438121630686,0.6599999999999999,0
14,92.64670840550222,34.48713595172942,44.43695975112632,0.6499999999999999,0
15,93.40956741322127,36.43611805791241,45.255950941933335,0.6399999999999999,0
16,92.21261419415924,40.805697386207335,44.7528468773684,0.6299999999999999,0
17,92.21261419415924,43.89554465738565,44.77486601232883,0.6199999999999999,0
18,92.41821644970791,49.65239042978001,44.05193665566836,0.6099999999999999,0
19,92.41821644970791,47.53333369108724,44.41071037104224,0.5999999999999999,0
20,91.49061166337202,46.56509227872832,45.08513714766776,0.5899999999999999,0
21,91.49061166337202,44.82606725435566,45.53737665666448,0.5799999999999998,0
22,91.49061166337202,45.772677816591774,45.59835063584557,0.5699999999999998,0
23,91.91859563501554,45.84591676828534,45.219914634277494,0.5599999999999998,0
24,92.00704314910979,48.76234181505616,44.152680230600964,0.5499999999999998,0
25,92.13193985886487,52.78572528051989,43.47261504101456,0.5399999999999998,0
26,92.41821644970791,55.82942950404084,43.31296956679265,0.5299999999999998,0
27,92.25092391510478,53.13560650830482,43.49799715293715,0.5199999999999998,0
28,92.41821644970791,58.84000399486383,41.36149775774667,0.5099999999999998,0
29,92.73214184093668,55.698820521860085,42.18108885862426,0.4999999999999998,0
30,92.79605369405454,57.957566102367345,41.20184600080567,0.48999999999999977,0
