gen,best_fit,mean_fit,std_fit,best_prob,mean_prob,median_prob,std_prob,doomsday
0,21.65289246928253,-2.6259032446601056,7.374742997553695,0.15423472065097837,0.4144528588990685,0.432140641492478,0.22102858351310847,0
1,90.83642023266135,9.199654845131555,24.46373450478983,0.3753993731140833,0.3840306869117516,0.399276694686301,0.20478111830284831,0
2,92.1838995977956,29.664906848155812,37.842239583620604,0.2991387689611188,0.3280822090297405,0.30784854164642644,0.18991399940560177,0
3,92.1838995977956,38.90437060118019,40.08319232756609,0.2991387689611188,0.30774287962571123,0.277014787827203,0.18105157390478135,0
4,90.91968822339261,42.886701280128506,41.104674671294745,0.34831195831650374,0.28653093936176904,0.26416637031896023,0.15321199787984957,0
5,91.16661051127251,47.00209164713431,41.177497463587784,0.137624735090218,0.2805257903306595,0.26221115517817073,0.1343168447422354,0
6,91.16661051127251,48.65561122591544,42.68227827522679,0.137624735090218,0.29048520196538363,0.26889852792725577,0.13078716732326,0
7,90.91968822339261,49.091484755380236,42.995639493268975,0.34831195831650374,0.2674478981985575,0.25876830205935425,0.11471288235268948,0
8,90.91968822339261,42.97899374117547,42.97636841520731,0.34831195831650374,0.2682675931841967,0.2581416348984611,0.10739529650389502,0
9,92.1328282285399,44.97950500338088,43.53655433060807,0.18027261300914948,0.2743264627649053,0.2664637823025275,0.10395907647293914,0
10,92.1328282285399,40.99576382748983,42.945291321088284,0.18027261300914948,0.27612838647484267,0.26876830205935426,0.10598024361313427,0
11,92.1328282285399,38.625944622908534,42.04421258655766,0.18027261300914948,0.27624873423030766,0.26455250859954427,0.12040246554795458,0
12,92.1328282285399,41.20072505932698,42.35654647101052,0.18027261300914948,0.26366877481656054,0.25455250859954426,0.13158196516176832,0
13,92.1328282285399,37.62389205898131,41.81399173702963,0.18027261300914948,0.23779718725417814,0.22229374442267835,0.12217640434304226,0
14,92.29669509194095,43.640979669513,42.631481113453596,0.18027261300914948,0.22204422039748167,0.18297048831049303,0.12344264412539421,0
15,92.29669509194095,43.11093140385709,41.958452877778605,0.18027261300914948,0.20737546270905105,0.18027261300914948,0.1147980897209918,0
16,92.29669509194095,43.450727944847806,42.68532358179757,0.18027261300914948,0.19597547318670447,0.16905882947914516,0.11423884174297001,0
17,92.29669509194095,47.57193502885025,42.2620099985323,0.18027261300914948,0.19194204529275588,0.1581665526377703,0.12028881805347409,0
18,92.29669509194095,46.71842429954872,42.8857695081803,0.18027261300914948,0.17215076226225895,0.1450435813090752,0.10988912423413699,0
19,92.29669509194095,44.533787982908905,43.37758378452684,0.18027261300914948,0.16635843852557802,0.14018944132267552,0.11062417669331465,0
20,92.15165549623893,49.81337392322633,42.75272793161651,0.18027261300914948,0.16730959349440777,0.13040823085874112,0.12701977586098848,0
21,91.21968822339261,49.28169638262855,42.96834444526333,0.09419251414285526,0.15343767128221078,0.123041537537281,0.11088320965882519,0
22,91.21968822339261,50.50910324838314,42.940268002443496,0.11946093527330932,0.1404707614846409,0.11684324847556112,0.09302011910613849,0
23,91.21968822339261,53.107185522464974,42.89582486658004,0.11401767339523293,0.1334875379539471,0.11476829548559253,0.08000187752122365,0
24,91.21968822339261,57.46669563879708,41.993356269606664,0.11401767339523293,0.12899967725246347,0.11401767339523293,0.07243970042602144,0
25,91.21968822339261,55.16971585943919,41.53058487688162,0.10136798309758863,0.14835782202192319,0.11490357006151353,0.11534880305121717,0
26,91.21968822339261,58.38657113412384,41.4228684128562,0.10718855113126458,0.14993011486834193,0.11096797390190265,0.12077407930731211,0
27,91.21968822339261,59.48920718876223,40.99054295090281,0.10718855113126458,0.15493531836875443,0.1102882458423094,0.13844041405191707,0
28,91.27482255552047,63.58162421199624,38.70579981857892,0.117833841047676,0.14667966035480998,0.10913560580769752,0.12729532232676702,0
29,91.27482255552047,60.05308105702706,40.83464870866884,0.117833841047676,0.14639751692468259,0.1105454004775742,0.12772026411773243,0
30,91.39482255552046,60.65801210718872,40.271160291446,0.11482768364624327,0.1371958572098501,0.11102032539306297,0.10891457471102933,0
31,91.39482255552046,59.103046175515324,40.40664836545404,0.11482768364624327,0.12599322993280176,0.11072861442545315,0.07983339325246566,0
32,91.39482255552046,59.509489265892746,40.51839176766162,0.11482768364624327,0.12896086234286044,0.1103219852751672,0.08672376859121089,0
33,91.39482255552046,55.971244266915306,42.84765104035554,0.11133076234695963,0.12304831386027132,0.1082977087818254,0.06939803177268784,0
34,91.39482255552046,57.34455174209851,42.6329695493824,0.09688479475704559,0.11785644533396762,0.10767691861367035,0.061844353450594525,0
35,91.39482255552046,61.314633271220494,41.13689615355026,0.10425494082068185,0.11913781885618922,0.10765540068959287,0.07844529301548288,0
36,91.39482255552046,60.78313760562239,40.96219959156646,0.11043915930017772,0.11746396676211035,0.10693938867037145,0.07248827110749745,0
37,91.39482255552046,59.7791287138124,42.274696914758614,0.11043915930017772,0.11943928917790213,0.10632094856387096,0.08263819876287873,0
