gen,id,enemies,best_fit,mean_fit,std_fit
0,start,1347,20.597458760664964,-4.507558477327512,5.050881272047634
1,start,1347,21.204363128551062,-4.112943312322729,5.620391509059149
2,start,1347,21.204363128551062,-3.7712135118856183,6.484311314381254
3,start,1347,21.294646701768375,-2.9071445951074053,7.659329799840653
4,start,1347,31.267696559711478,-1.8361335322050536,8.487523388207585
5,start,1347,32.5916138932747,-1.294408486771518,9.175260825869506
6,start,1347,32.5916138932747,-1.5286460923574874,8.782799258124927
7,start,1347,32.5916138932747,-0.07751608189093219,9.309681346695552
8,start,1347,32.5916138932747,0.7865773620788099,9.658068984774953
9,start,1347,32.5916138932747,0.91070126229594,10.099369100983353
10,start,1347,35.05058936995555,0.7804817330463664,10.006975813669849
11,start,1347,35.05058936995555,1.2121125116972293,10.288446678988466
12,start,1347,35.05058936995555,2.023550060398699,10.781518080537692
13,start,1347,35.05058936995555,3.406233090478982,11.119208344509177
14,start,1347,35.05058936995555,4.469706075041138,10.817233427064622
15,start,1347,35.05058936995555,5.680405815877575,10.892146951895247
16,start,1347,35.05058936995555,5.3355201104703545,10.374260854553548
17,start,1347,35.05058936995555,5.701610601507034,9.969054476634106
18,start,1347,35.05058936995555,6.897220516288644,10.12222221810411
19,start,1347,35.05058936995555,6.197510587603581,10.067742883156328
20,start,1347,35.05058936995555,6.205329454170806,10.21896504444497
21,start,1347,35.05058936995555,6.31424524739326,10.17609676934937
22,start,1347,35.05058936995555,6.0164932349587845,10.20196208640935
23,start,1347,35.05058936995555,7.948982849376076,9.589180699331855
24,start,1347,35.05058936995555,8.063374209088046,10.106423262165416
25,start,1347,35.05058936995555,7.028441879412318,9.959626073980461
26,start,1347,35.05058936995555,6.985736037474996,10.21227770224269
27,start,1347,35.05058936995555,7.554314817020952,10.452029607194588
28,start,1347,35.05058936995555,7.099611548302256,10.02706573349765
29,start,1347,35.05058936995555,7.590754061316533,9.873269957669498
30,start,1347,35.05058936995555,7.53269893178106,9.290439360191385
31,start,1347,35.05058936995555,6.992563215042728,9.635903552161391
32,start,1347,35.05058936995555,7.578583132333997,10.313979872855485
33,start,1347,35.05058936995555,8.852309978195837,10.244350156223405
34,start,1347,35.05058936995555,8.215902381392937,10.305184383912055
35,start,1347,35.05058936995555,8.995742765193066,10.100473421814032
36,start,1347,35.05058936995555,8.688609354216398,10.298532797952118
37,start,1347,35.05058936995555,8.967250574571102,10.07189719290067
38,start,1347,35.05058936995555,8.617621112614417,9.38442358998337
39,start,1347,35.05058936995555,8.021957427138483,9.875998926718013
