gen,id,enemies,best_fit,mean_fit,std_fit
0,start,1347,17.262834252996164,-4.827429010559055,4.2532027023326995
1,start,1347,19.18549582735349,-4.963562117812552,3.8648369482604856
2,start,1347,21.341269217453434,-4.083401258321081,5.242687176628245
3,start,1347,21.341269217453434,-4.784065116873779,3.959232080842162
4,start,1347,21.341269217453434,-3.844473407216814,5.566800365727278
5,start,1347,21.341269217453434,-3.5746035515382646,6.106168166934166
6,start,1347,37.12670318920888,-3.3013049342550835,6.9293424966745905
7,start,1347,37.12670318920888,-3.0793456404235293,7.182677928029861
8,start,1347,37.12670318920888,-2.536568070745362,8.067820606055268
9,start,1347,37.12670318920888,-2.00875616109601,7.999125012196622
10,start,1347,37.12670318920888,-2.1971799811207435,7.690308252834145
11,start,1347,37.12670318920888,-1.307364477035398,8.41847654834217
12,start,1347,37.12670318920888,0.1972925937962212,9.011712399471765
13,start,1347,37.12670318920888,2.056257733491955,9.551769027896267
14,start,1347,37.12670318920888,4.6525565613000115,10.333657006485526
15,start,1347,37.12670318920888,6.759392790431774,10.603237207633418
16,start,1347,37.12670318920888,7.284718452244185,10.05643561910978
17,start,1347,37.12670318920888,7.445638119062859,9.531893247672082
18,start,1347,37.12670318920888,9.530574558073402,9.236082882789113
19,start,1347,37.12670318920888,10.46359182852434,9.069230294891954
20,start,1347,37.12670318920888,11.551611959319294,8.544554656002058
21,start,1347,37.12670318920888,9.544794233807167,9.357621479186156
22,start,1347,37.12670318920888,11.590429252032914,8.324583011363439
23,start,1347,37.12670318920888,11.639354740471447,7.634482194382798
24,start,1347,37.12670318920888,12.523886987732494,7.691585597213428
25,start,1347,37.12670318920888,11.465032315461585,8.652608740093832
26,start,1347,37.12670318920888,10.757065534234707,9.159866986682077
27,start,1347,37.12670318920888,10.521217066180093,9.06230711238267
28,start,1347,37.12670318920888,10.602434283562273,9.260456322953138
29,start,1347,37.12670318920888,10.890140200865368,8.624479487710264
30,start,1347,37.12670318920888,10.879479279087311,8.92349388467274
31,start,1347,37.12670318920888,10.566613278287434,8.657335462261852
32,start,1347,37.12670318920888,11.172773508649756,8.010308948938432
33,start,1347,37.12670318920888,10.456278459612886,8.590976268864155
34,start,1347,37.12670318920888,11.092510076922501,8.177490891119715
35,start,1347,37.12670318920888,10.04739011947435,9.29095307017106
36,start,1347,37.12670318920888,10.861788120414083,8.61437918752934
37,start,1347,37.12670318920888,11.258311682181251,8.25076800998863
38,start,1347,37.12670318920888,9.415144061715276,9.257109330352105
39,start,1347,37.12670318920888,8.907913126405589,9.168909035686648
40,start,1347,37.12670318920888,9.202384139108117,8.68003511244558
41,start,1347,37.69910982590319,11.061168092565174,9.065909030492644
42,start,1347,37.69910982590319,11.098161145011884,9.227867001858433
43,start,1347,37.69910982590319,11.12236575970725,8.969832864850986
44,start,1347,37.69910982590319,11.769152270160214,7.942958618144346
45,start,1347,37.69910982590319,12.056057357315831,7.766651215943069
46,start,1347,37.69910982590319,12.238983650886304,8.398278708121897
47,start,1347,37.69910982590319,10.916497084853027,8.834722324784739
48,start,1347,37.69910982590319,10.91719635335535,8.81860929381925
49,start,1347,37.69910982590319,11.736029005824708,7.90476123852155
0,si0,13,39.013547994715566,14.407650060325652,12.276955430110707
0,si1,34,30.179917069647637,19.28266847086956,6.713003154171649
0,si2,47,30.11667761151172,14.15303008127038,10.406734441025524
0,si3,43,39.03899466037673,19.532727595622955,8.46643183569143
1,si0,13,39.17991706964763,16.581762523082453,12.72311009451047
1,si1,34,30.179917069647637,20.35365024955721,5.124134195154361
1,si2,47,30.11667761151172,13.551948890088015,10.400217290206689
1,si3,43,39.03899466037673,21.685085088263232,7.335042324860892
2,si0,13,66.26990021702642,18.337677487777043,17.413941781897066
2,si1,34,30.52353644806849,19.234805824412145,7.3682609877169405
2,si2,47,30.168117522716486,12.10422309417976,12.531910358230496
2,si3,43,39.03899466037673,20.26117454306193,8.96556213738907
3,si0,13,88.0137913760995,22.069099039822596,23.06572535659051
3,si1,34,30.52353644806849,18.45160798782341,9.560321624285905
3,si2,47,65.84302101441446,16.306399330792928,16.157738277280746
3,si3,43,56.42492415940037,17.70921906660034,14.530265338139133
4,si0,13,88.0137913760995,20.26901445121333,25.911862107985684
4,si1,34,30.629361971872335,23.129790025857734,5.154887461904707
4,si2,47,65.84302101441446,9.635086226982178,16.26407072565884
4,si3,43,56.47790720182985,14.445969625082704,14.889060477077885
5,si0,13,88.0137913760995,22.87418763618736,22.69344454426385
5,si1,34,48.05982874727957,23.510722602416784,7.244608171238119
5,si2,47,65.84302101441446,15.630371947438157,15.182040368333846
5,si3,43,56.47790720182985,15.870579005985979,13.875716120225034
6,si0,13,88.0137913760995,21.38160387953465,19.052727193369314
6,si1,34,48.05982874727957,21.028289706457763,8.545434060488935
6,si2,47,65.84302101441446,13.3698112208797,15.719302038791938
6,si3,43,56.47790720182985,14.357618191998169,13.49156580236465
7,si0,13,88.39342407327507,25.475399120844994,23.338016974631227
7,si1,34,48.05982874727957,19.604705519556916,9.808183035092451
7,si2,47,65.84302101441446,14.082168147093048,15.882521051764092
7,si3,43,56.47790720182985,18.310638429094013,14.466203809208702
8,si0,13,88.39342407327507,25.797931699439406,23.893828334670964
8,si1,34,57.41650369121831,18.849478244080732,11.602400887861684
8,si2,47,65.84302101441446,15.244907818728493,14.701168858187124
8,si3,43,56.47790720182985,20.824627787666135,11.885910663596613
9,si0,13,88.39342407327507,26.305114271812837,22.503381987565767
9,si1,34,57.41650369121831,19.58300173514221,13.303634092451018
9,si2,47,65.84302101441446,18.003582746196734,13.318307283999188
9,si3,43,56.47790720182985,19.42178510822117,11.251207808807688
10,si0,13,88.39342407327507,18.128360308263368,21.532507557033984
10,si1,34,57.41650369121831,14.164904537400608,14.524746082257682
10,si2,47,65.84302101441446,19.060058636996374,14.901213341826264
10,si3,43,56.47790720182985,19.117743307728702,12.288889874640416
11,si0,13,88.39342407327507,20.214685309168793,22.160507132174008
11,si1,34,57.41650369121831,13.380881397855374,14.544451878033415
11,si2,47,65.84302101441446,22.485775658394246,10.173122264161824
11,si3,43,56.47790720182985,20.628470409366265,10.696460149715845
12,si0,13,88.39342407327507,19.903465177199195,19.64282663124514
12,si1,34,57.41650369121831,17.436272459091,13.244246001042473
12,si2,47,65.84302101441446,22.19265802289804,11.433046621416391
12,si3,43,56.47790720182985,16.896228037774282,14.321628167836694
13,si0,13,88.39342407327507,24.960053008519417,21.492855322591627
13,si1,34,65.7994908259573,17.405532249454467,14.364668027421503
13,si2,47,65.84302101441446,24.038430761370996,9.513344067575522
13,si3,43,56.47790720182985,21.019822263255055,10.532040441024927
14,si0,13,88.39342407327507,32.516212397175074,25.78225833276226
14,si1,34,65.7994908259573,14.427899566189549,16.19481875492067
14,si2,47,65.84302101441446,20.478881319161275,12.243552757400902
14,si3,43,56.47790720182985,23.89311618625261,9.198078179975573
15,si0,13,88.39342407327507,25.303952512054103,21.485905425193433
15,si1,34,65.84302101441443,17.746256831916067,14.99917556345613
15,si2,47,65.84302101441446,16.977364954397377,14.476351229068973
15,si3,43,65.84302101441443,16.899064957760974,15.429200660343398
16,si0,13,88.39342407327507,22.787860962668766,18.72637235070104
16,si1,34,65.84302101441443,18.794036948080528,17.499550384297066
16,si2,47,65.84302101441446,16.600191027778102,14.258957948129392
16,si3,43,65.84302101441443,20.242123344438056,14.511435037224155
17,si0,13,88.39342407327507,29.985633250109696,22.751157637319952
17,si1,34,74.75583309933626,23.71767667568676,19.5843948712779
17,si2,47,65.84302101441446,18.44963351163275,13.228592039873366
17,si3,43,65.84302101441443,20.612732965337138,12.150273151992671
18,si0,13,88.39342407327507,31.358656083811237,20.010265617332855
18,si1,34,74.75583309933626,24.14628401398054,17.36568030323597
18,si2,47,65.84302101441446,22.25306374606942,10.336677273411409
18,si3,43,65.84302101441443,19.48231001800328,13.707669873464544
19,si0,13,88.39342407327507,28.371347329910524,25.096732016240917
19,si1,34,74.75583309933626,19.601614833705668,14.729683171358088
19,si2,47,65.84302101441446,21.913014528810084,12.695530669459147
19,si3,43,65.84302101441443,19.888192106057744,14.084418673111182
20,si0,13,88.39342407327507,28.966875486541067,26.673067879088453
20,si1,34,74.75583309933626,18.785345836541623,15.793403298561666
20,si2,47,65.84302101441446,15.436996370713295,16.07185063485665
20,si3,43,65.84302101441443,15.95875438892838,16.159741562645294
21,si0,13,88.39342407327507,26.6004273633903,26.654681302409877
21,si1,34,74.75583309933626,19.300824792478966,15.50072759895183
21,si2,47,65.84302101441446,19.735871015856734,14.677083536326613
