gen,id,enemies,best_fit,mean_fit,std_fit
0,start,1347,21.13922969966674,-4.289278544905669,5.032160077178938
1,start,1347,21.13922969966674,-3.281868851693375,6.2468298455618525
2,start,1347,21.13922969966674,-3.021961578755348,6.759412726185361
3,start,1347,29.702441908041948,-2.338565817677909,7.784110465133129
4,start,1347,31.474166663355245,-2.3600130670295987,8.32499948143743
5,start,1347,31.474166663355245,-2.5566507984138376,7.598765338073516
6,start,1347,31.474166663355245,-2.8150955651297975,7.44261194570953
7,start,1347,31.474166663355245,-1.7352176045290484,7.8603970729169355
8,start,1347,31.474166663355245,-0.965036876566285,8.266835224182376
9,start,1347,37.17544987719741,-0.36264891928989995,9.128584183543985
10,start,1347,37.17544987719741,0.6514714745430484,9.110282116829236
11,start,1347,37.17544987719741,0.6782552275468408,8.967670549683739
12,start,1347,37.17544987719741,1.8245778413915963,9.260064512199587
13,start,1347,37.17544987719741,4.527832278852531,9.909208061862097
14,start,1347,37.17544987719741,4.469472186198539,10.636286551723805
15,start,1347,37.17544987719741,4.7594750027969726,10.863119393931223
16,start,1347,37.17544987719741,4.109603869074185,10.917263463503305
17,start,1347,37.62748353459361,3.430606614635219,10.271328793479833
18,start,1347,37.62748353459361,2.3931582393047655,10.426238535753589
19,start,1347,39.114444802432175,4.241966565190479,10.745757800609766
20,start,1347,39.114444802432175,5.204532375908988,10.567359647935053
21,start,1347,39.114444802432175,6.106806465332461,10.459787961706539
22,start,1347,39.114444802432175,6.176116077037165,9.819838567810837
23,start,1347,39.114444802432175,7.732318456404882,9.572898877238748
24,start,1347,39.114444802432175,8.364908864456877,9.448720756687484
25,start,1347,39.114444802432175,8.625911553373474,9.511107505393174
26,start,1347,39.114444802432175,9.091558812483475,9.732354465019974
27,start,1347,39.114444802432175,8.829791246259505,9.61100697197515
28,start,1347,39.114444802432175,9.432256354688741,9.801031405541462
29,start,1347,39.114444802432175,9.205465755165866,9.83354742080581
30,start,1347,39.114444802432175,8.858420898130904,9.829907899057828
31,start,1347,39.114444802432175,10.207399145700425,9.107366708914142
32,start,1347,39.114444802432175,10.438512563624947,9.171096867842724
33,start,1347,39.114444802432175,9.907238466136743,9.084688768065371
34,start,1347,39.114444802432175,10.237399079585614,9.202592414864215
35,start,1347,39.114444802432175,10.08437241202603,8.712569138447881
36,start,1347,39.114444802432175,11.082843753892517,8.424359654695387
37,start,1347,39.114444802432175,11.231438167622782,8.683317182333038
38,start,1347,39.114444802432175,11.204085779883268,7.985838912226834
39,start,1347,39.114444802432175,11.104033548086024,7.919830954673042
40,start,1347,39.114444802432175,10.302068507121376,8.535677387985352
41,start,1347,39.114444802432175,9.155706711330312,9.224053846313794
42,start,1347,39.114444802432175,8.884684082101995,8.763911504253489
43,start,1347,39.114444802432175,9.225297403117452,8.957259168572858
44,start,1347,39.114444802432175,9.6815463519386,8.554372055025867
45,start,1347,39.114444802432175,10.862204700976177,8.251586050766532
46,start,1347,39.114444802432175,10.315705292212069,8.732683820145024
47,start,1347,39.114444802432175,10.208360263873697,8.926327091174262
48,start,1347,39.114444802432175,10.075010801651219,9.706389015287364
49,start,1347,39.114444802432175,10.42229514156124,9.030691541352025
0,si0,41,21.269900217026425,15.493810681710368,9.81326936459074
0,si1,14,30.43547959267731,12.67246953470221,10.336235587603912
0,si2,43,30.701682633451966,15.145860505234843,9.10057780571111
0,si3,13,75.26990021702643,19.091977308070774,17.681761566585358
1,si0,41,30.078421580356185,16.580008937465017,9.223309023197732
1,si1,14,39.013547994715566,13.717043109627483,11.82999981213419
1,si2,43,38.28704379932293,17.93175595670273,10.59525007331975
1,si3,13,75.26990021702643,22.7065583358369,16.02937408063452
2,si0,41,30.078421580356185,13.318927717453374,10.585731662257132
2,si1,14,39.013547994715566,14.002538912485381,10.782670806356936
2,si2,43,56.08924921203807,19.200314815565044,15.350956586745827
2,si3,13,75.26990021702643,19.088051229480143,15.331663532326681
3,si0,41,30.35102576183879,13.35234439479182,11.191167390483006
3,si1,14,39.013547994715566,12.657103227626074,11.751526023090523
3,si2,43,56.86877351051686,17.14395485308066,15.487099618218735
3,si3,13,75.26990021702643,20.507647075876065,14.77861440646783
4,si0,41,39.013547994715566,17.2291308190839,10.25791726839726
4,si1,14,39.013547994715566,14.414117113920017,11.431591003878427
4,si2,43,65.76363040979629,23.133649227757772,17.53742194342089
4,si3,13,75.26990021702643,19.772726680338497,16.62901844857065
5,si0,41,46.83915409333571,17.91763533697585,13.78918977166111
5,si1,14,39.17991706964763,16.479129473453778,10.859036182512144
5,si2,43,65.76363040979629,21.435299727651547,18.087443277588413
5,si3,13,75.26990021702643,21.204119234965297,17.430258491801993
6,si0,41,46.83915409333571,17.475899353922067,11.753870462631863
6,si1,14,39.19788162462294,14.97070512673848,12.231844328087135
6,si2,43,65.76363040979629,19.649622324438226,19.741192596723973
6,si3,13,75.26990021702643,24.819147461477066,15.025679087856204
7,si0,41,46.83915409333571,20.71956209075016,10.882526753823427
7,si1,14,39.19788162462294,19.406828184600798,8.410371068470191
7,si2,43,65.76363040979629,19.98242889831703,20.40306906728587
7,si3,13,75.26990021702643,21.15498624473831,18.19621026438751
