gen,best_fit,mean_fit,std_fit
0,21.13922969966674,-4.289278544905669,5.032160077178938
1,21.13922969966674,-3.281868851693375,6.2468298455618525
2,21.13922969966674,-3.021961578755348,6.759412726185361
3,29.702441908041948,-2.338565817677909,7.784110465133129
4,31.474166663355245,-2.3600130670295987,8.32499948143743
5,31.474166663355245,-2.5566507984138376,7.598765338073516
6,31.474166663355245,-2.8150955651297975,7.44261194570953
7,31.474166663355245,-1.7352176045290484,7.8603970729169355
8,31.474166663355245,-0.965036876566285,8.266835224182376
9,37.17544987719741,-0.36264891928989995,9.128584183543985
10,37.17544987719741,0.6514714745430484,9.110282116829236
11,37.17544987719741,0.6782552275468408,8.967670549683739
12,37.17544987719741,1.8245778413915963,9.260064512199587
13,37.17544987719741,4.527832278852531,9.909208061862097
14,37.17544987719741,4.469472186198539,10.636286551723805
15,37.17544987719741,4.7594750027969726,10.863119393931223
16,37.17544987719741,4.109603869074185,10.917263463503305
17,37.62748353459361,3.430606614635219,10.271328793479833
18,37.62748353459361,2.3931582393047655,10.426238535753589
19,39.114444802432175,4.241966565190479,10.745757800609766
20,39.114444802432175,5.204532375908988,10.567359647935053
21,39.114444802432175,6.106806465332461,10.459787961706539
22,39.114444802432175,6.176116077037165,9.819838567810837
23,39.114444802432175,7.732318456404882,9.572898877238748
24,39.114444802432175,8.364908864456877,9.448720756687484
25,39.114444802432175,8.625911553373474,9.511107505393174
26,39.114444802432175,9.091558812483475,9.732354465019974
27,39.114444802432175,8.829791246259505,9.61100697197515
28,39.114444802432175,9.432256354688741,9.801031405541462
29,39.114444802432175,9.205465755165866,9.83354742080581
30,39.114444802432175,8.858420898130904,9.829907899057828
31,39.114444802432175,10.207399145700425,9.107366708914142
32,39.114444802432175,10.438512563624947,9.171096867842724
33,39.114444802432175,9.907238466136743,9.084688768065371
34,39.114444802432175,10.237399079585614,9.202592414864215
35,39.114444802432175,10.08437241202603,8.712569138447881
36,39.114444802432175,11.082843753892517,8.424359654695387
37,39.114444802432175,11.231438167622782,8.683317182333038
38,39.114444802432175,11.204085779883268,7.985838912226834
39,39.114444802432175,11.104033548086024,7.919830954673042
40,39.114444802432175,10.302068507121376,8.535677387985352
41,39.114444802432175,9.155706711330312,9.224053846313794
42,39.114444802432175,8.884684082101995,8.763911504253489
43,39.114444802432175,9.225297403117452,8.957259168572858
44,39.114444802432175,9.6815463519386,8.554372055025867
45,39.114444802432175,10.862204700976177,8.251586050766532
46,39.114444802432175,10.315705292212069,8.732683820145024
47,39.114444802432175,10.208360263873697,8.926327091174262
48,39.114444802432175,10.075010801651219,9.706389015287364
49,39.114444802432175,10.42229514156124,9.030691541352025
50,39.114444802432175,10.27781301046165,9.062816310313153
51,39.114444802432175,10.733439868811956,8.380828709808428
52,39.114444802432175,9.06940847045318,8.184547365638666
53,39.114444802432175,9.476900803812997,9.316548110863819
54,39.114444802432175,9.279204049999462,8.347912272020688
55,39.114444802432175,9.642018082404123,8.703161503249868
56,39.114444802432175,9.846024056868778,8.645215222840974
57,39.114444802432175,10.542062626279144,8.81139437690677
58,39.114444802432175,9.976182444215562,8.473717993069256
59,39.114444802432175,8.930603212180753,8.189213025122486
60,39.114444802432175,9.019233269124124,8.879692225480726
61,39.114444802432175,8.931802779630075,8.025572814817597
62,39.114444802432175,7.030103479296044,8.497871482313364
63,39.114444802432175,7.267458749599501,8.5997359221662
64,39.114444802432175,8.248008497489348,9.315281067897445
65,39.114444802432175,8.365057654142728,10.865979919188499
66,39.114444802432175,8.230210649056701,10.435929100982515
67,40.77767795211551,8.51718639989334,10.002890361847143
68,39.114444802432175,6.80869105952004,9.543195562508261
69,39.114444802432175,7.326892023933181,9.406347930129142
70,39.114444802432175,6.995338627440889,9.789734546878387
71,39.114444802432175,7.653886290570669,10.023339622169104
72,39.114444802432175,8.627109210359324,9.975943469678768
73,39.114444802432175,9.20321832284602,9.960506578249543
74,39.114444802432175,7.3145858599039775,10.17676902858455
75,39.114444802432175,8.060820985177541,9.322769394006558
76,39.114444802432175,8.421780163082113,9.672355275767886
77,39.114444802432175,8.203583625164544,9.981672859955676
78,39.114444802432175,8.322240730742365,9.380149863477277
79,39.114444802432175,9.98556867879879,8.86864299364743
80,29.411640271799236,9.887290067995123,8.679645582688993
81,29.876752177324857,8.97709493602018,8.870682578876282
82,40.24546119385215,8.837590788575524,9.651923077120326
83,37.78217054143906,9.886979597057698,9.804090746911578
84,33.96068471915048,9.49488927843659,9.538441942498935
85,29.411640271799236,7.929951650658565,8.8907124944131
86,35.229779904799486,8.490566131537115,9.170804987389532
87,29.411640271799236,8.51537520443747,8.341677530690163
88,29.411640271799236,8.27775719049711,8.396325104566351
89,29.411640271799236,8.606887003174517,8.852670750674095
90,29.411640271799236,9.336530395655837,8.38234637084379
91,30.639218669639092,8.029798467774654,9.529020379631184
92,29.411640271799236,10.73811594083906,8.18827431406462
93,29.411640271799236,10.668803791487758,8.233802271431397
94,29.411640271799236,9.84346465182731,8.021639077266975
95,29.411640271799236,9.27190459601885,8.868198388790114
96,30.080918521984607,10.706170669730191,8.498624085954045
97,29.411640271799236,9.940828499739888,8.64412801740601
98,29.489229600030477,10.235128797262691,9.283648249371339
99,29.789909624435303,10.009209566364499,9.318315002492106
100,39.211617679951146,9.88801711533754,9.785977280293134
101,29.411640271799236,9.076583723183655,9.192738354633354
102,30.13129670224759,9.193774357041647,8.68590475991749
103,29.411640271799236,7.550689253838236,9.550305860954085
104,29.411640271799236,9.957190360331765,9.199432702079054
