gen,best_fit,mean_fit,std_fit,best_prob,mean_prob,median_prob,std_prob,doomsday
0,21.458736454841574,-2.2092084082848724,7.357231626471417,0.37334853080796704,0.3747604392939341,0.3630169983470332,0.22659852779988487,0
1,90.13356122494231,5.385925322302273,21.140694651938254,0.6623436727388988,0.3779485545909687,0.37334853080796704,0.21541008481088433,0
2,90.13356122494231,22.945698188160332,37.55033614489402,0.3303723754237511,0.37160250264105293,0.3395074907586467,0.21509356336732224,0
3,90.68518926293743,33.039773691698656,41.22539116922644,0.3167743958788447,0.34031441871710894,0.28949004431313174,0.1933791673818763,0
4,91.79165549623893,41.94570860697384,42.69138268417893,0.3067743958788447,0.3105429369020625,0.26192184898808446,0.1824477881680479,0
5,92.11669509194095,45.74858012951034,43.01597233931288,0.17476969771544257,0.2791725383379734,0.254579815449969,0.1531278550742398,0
6,92.11669509194095,40.28047784129882,42.58176680812012,0.17476969771544257,0.25585699594695666,0.23977375956887986,0.12372160146481927,0
7,92.90355803717007,39.58924781941739,42.48775944487113,0.16476969771544256,0.24646184120860648,0.23554690552369656,0.10928149763088812,0
8,92.57833644349736,34.09017444775528,42.07675464991972,0.1794022837483837,0.2547458363754332,0.23213570179873022,0.126221750987262,0
9,93.0328282285399,35.93031017254623,41.98420265803303,0.25319732461716754,0.2596555472816374,0.23141276184102716,0.13671002554895023,0
10,93.0328282285399,36.78631350774931,42.48928280089439,0.25319732461716754,0.2487586449252194,0.23430228597896524,0.1043542077803437,0
11,93.0328282285399,31.694928510871947,40.895334356770995,0.25319732461716754,0.2317012922770149,0.22004800069103497,0.08237010501874309,0
12,93.0328282285399,32.55487199683083,40.888731913581296,0.25319732461716754,0.2400082688359026,0.2217745293252769,0.09370801011500586,0
13,92.9728282285399,29.7882924982944,40.5467889968889,0.23795208125332004,0.23269138961621502,0.22116500493836072,0.07942452338670147,0
14,92.91282822853991,24.928838137801065,38.82704445037725,0.23791741173924685,0.22564579146672023,0.2120588346555367,0.07780359717199986,0
15,92.91282822853991,25.72244356155161,39.00731348744754,0.23791741173924685,0.22476229632314063,0.21324614788390783,0.08343778118364216,0
16,92.91282822853991,24.18237087770867,39.56273280564594,0.21201743247080962,0.2205111816327861,0.21273189903979128,0.08226775031575641,0
17,93.0328282285399,21.98726781793248,36.67536392975838,0.20911792567955476,0.2152349596502583,0.21201743247080962,0.05655764667115338,0
18,93.0928282285399,20.87661222060612,35.39396811704295,0.21185884981017744,0.21817595681604018,0.21185884981017744,0.07305981898507169,0
19,93.0928282285399,20.619568510997695,36.923216142646275,0.2020174324708096,0.21903593066504906,0.21015280643820855,0.0701868533399797,0
20,93.26669517527553,22.221988338761104,37.93957016984495,0.2111833842598625,0.22002891776374914,0.21048573103341786,0.07229399802923497,0
21,93.0928282285399,22.603459313246493,38.27972384677398,0.2020174324708096,0.22660538874826272,0.2111833842598625,0.09189033840537089,0
22,93.0328282285399,21.24657846235019,37.82910629947506,0.2510578991194012,0.23165221499440547,0.21186493544082713,0.09613521766719209,0
23,93.0328282285399,19.880453291953177,36.53283227097505,0.21552855779533237,0.23017238335028328,0.2115738486620612,0.09168241173351006,0
24,93.3328282285399,22.90873771116318,38.1522269692514,0.1609138213484367,0.23115882158266185,0.2125162444259081,0.10613742354367257,0
25,93.3328282285399,21.22190799183927,37.43024795433885,0.1609138213484367,0.22882107752702335,0.2098686914484342,0.11671286153415641,0
26,93.3328282285399,23.35168166500268,37.841353128876065,0.1609138213484367,0.22768371163077405,0.20232324173744354,0.1434788430718553,0
27,93.3328282285399,28.005952505515403,39.748340865250505,0.1609138213484367,0.20843675134568435,0.18859769355233025,0.12808846023156137,0
28,93.2128282285399,26.949258712011353,38.82108481781437,0.1609138213484367,0.19162607270871834,0.16539960088749245,0.10710318478960475,0
29,93.2728282285399,25.306588904556374,38.847040344865114,0.1505898855796881,0.18592368924592886,0.16091382134843674,0.11042250718587346,0
