gen,best_fit,mean_fit,std_fit
0,16.213282554399505,-4.312043241776045,4.655179692004401
1,17.83065539543042,-3.285050293015258,5.3422261800956
2,17.955235363557936,-3.2923677891657905,5.689740355778664
3,19.251407054021918,-2.0784533185593914,6.487287081139758
4,29.571564929140635,-2.405551069863786,6.522137269109596
5,29.571564929140635,-2.3617045723698946,6.606156178687752
6,29.571564929140635,-1.0819379374182312,8.07009750486658
7,32.927372567208664,-0.34628152572410714,9.134619029491628
8,32.927372567208664,0.7430359527812282,9.060684022322299
9,32.927372567208664,0.8235273595234202,8.697875910261274
10,32.927372567208664,2.0909622828597425,9.34561303384551
11,32.927372567208664,3.2216508638344656,9.704118855946001
12,32.927372567208664,4.2234256113282775,9.606944575877154
13,33.76159329137319,4.47844609009274,9.863200753780715
14,33.76159329137319,5.974120584544949,10.37218850763806
15,33.76159329137319,6.45156052643014,10.170876737696739
16,33.76159329137319,6.032139851242348,9.860608950489281
17,37.11282757527124,8.584024645755312,9.320217614512401
18,37.11282757527124,9.634347163262415,8.398854253423965
19,37.11282757527124,10.056397262077672,7.976191477841651
20,37.11282757527124,8.93090733776351,8.701502098876151
21,37.11282757527124,9.998230491721225,8.384014421178806
22,37.11282757527124,8.873372433779112,9.117092490876416
23,37.11282757527124,8.165168813523541,9.125480648769855
24,37.11282757527124,8.937618085183296,9.239444982062798
25,37.11282757527124,9.092298801914898,8.966797826791538
26,37.11282757527124,8.03082409759142,8.935917960605028
27,37.11282757527124,9.081399306088649,8.996477089117146
28,37.11282757527124,9.965904929671497,8.500947042974923
29,42.600684823847565,10.385085403162057,9.295790631414437
30,42.600684823847565,10.258248876169722,8.774806053301171
31,42.600684823847565,10.84447497414842,9.154022365351036
32,42.600684823847565,12.115000048599857,8.490484048526767
33,42.600684823847565,11.342298617689421,8.676773712356619
34,42.600684823847565,10.926339264772851,8.486692424789243
35,42.600684823847565,12.356875682914694,7.540672860054849
36,42.600684823847565,12.050820111198147,7.427920450884543
37,42.600684823847565,11.930658204831467,7.616965876945729
38,42.600684823847565,12.193496156474,7.636054879704395
39,42.600684823847565,11.927170410391657,7.58788882370942
40,42.600684823847565,12.256958192262283,7.3742889325503045
41,42.600684823847565,12.397556788877894,7.653808487508646
42,42.600684823847565,11.797339572600912,7.809106070723416
43,45.952206319101634,13.000497894808118,8.01686127234166
44,45.952206319101634,13.440778820776398,8.080495403820553
45,45.952206319101634,13.281034468327805,9.028514822966509
46,45.952206319101634,12.078996921286215,8.99375046575379
47,45.952206319101634,10.285837719870276,9.914779536492103
48,45.952206319101634,9.516680478034472,9.256295764239372
49,45.952206319101634,10.779778100946942,8.521162567304552
50,45.952206319101634,10.520061555371722,9.241152430801804
51,45.952206319101634,11.887505136586615,9.232863153679757
52,45.952206319101634,11.317925081592797,9.36926282980115
53,33.58757609197568,9.385137024675528,9.282879108407323
54,46.0832275956096,10.4109093580681,11.831273741773863
55,46.0832275956096,10.328106793657541,12.248613700069102
56,46.0832275956096,8.910715985001382,10.917165630066533
57,46.0832275956096,8.212633353548078,10.981969833605614
58,49.417672697766314,8.29711543924374,12.334313669799466
59,49.417672697766314,9.436558672426557,14.099154555703027
60,49.417672697766314,9.902500676862925,13.119610283356906
61,49.417672697766314,8.860399629723211,11.158566195170874
62,49.417672697766314,8.246839277819522,11.69283126536503
63,52.702670221094024,10.87838052298626,11.410744228445097
64,52.702670221094024,11.628565576471297,13.913396072172274
65,52.702670221094024,9.91309349101481,11.959680778131899
66,52.702670221094024,11.692752183496095,11.415387309925821
67,52.702670221094024,13.035809226196063,11.199217838031855
68,52.702670221094024,12.508690677154494,9.848977381071284
69,52.702670221094024,12.323768688558685,13.480859802575477
70,52.702670221094024,11.902462805199136,11.701873163085518
71,59.60807253147182,12.81186851448832,10.82968614979705
