gen,id,enemies,best_fit,mean_fit,std_fit
0,start,1347,20.12785286499541,-5.045756672229586,4.2932772831088215
1,start,1347,20.12785286499541,-4.854170158602235,4.167975216723546
2,start,1347,29.968309466314057,-4.77359757085069,5.27930012525951
3,start,1347,29.968309466314057,-4.629488665090124,5.412258742236565
4,start,1347,29.968309466314057,-3.908228791959023,6.1006200845847856
5,start,1347,29.968309466314057,-1.775395954790427,8.152601193690959
6,start,1347,29.968309466314057,-2.3542969809637357,7.70497271598116
7,start,1347,29.968309466314057,-2.3274504828362486,7.566820747750467
8,start,1347,29.968309466314057,-0.9580850515086587,9.029334258890934
9,start,1347,29.968309466314057,-0.09045660219109745,9.440339000135715
10,start,1347,29.968309466314057,0.47104257953029816,9.32795283291426
11,start,1347,29.968309466314057,1.4929089387947905,9.381254095770426
12,start,1347,29.968309466314057,2.248740593594116,9.35010027380037
13,start,1347,29.968309466314057,2.1602236744650853,9.326459883792662
14,start,1347,30.934926603798658,2.8052801619405505,9.26730306290519
15,start,1347,30.934926603798658,2.9612270303476937,9.093563790049416
16,start,1347,30.934926603798658,3.7940459614392124,9.514187685285796
17,start,1347,31.797848752451305,6.023371425145998,9.666763923231308
18,start,1347,31.797848752451305,7.480080180367752,9.244112388559929
19,start,1347,35.22935672352262,9.029815067372843,8.997958530322446
20,start,1347,35.22935672352262,8.873172904591357,8.927504683950445
21,start,1347,35.22935672352262,9.519736118333514,8.821564851122531
22,start,1347,35.22935672352262,9.320895486125917,9.129020079257588
23,start,1347,35.22935672352262,9.255625501086072,8.865773128520189
24,start,1347,35.22935672352262,10.061861547289539,8.18093824117578
25,start,1347,35.22935672352262,11.287065471512717,8.18180383586581
26,start,1347,35.22935672352262,10.160193530596677,9.175251278662248
27,start,1347,35.22935672352262,9.485482632300862,9.664864461200043
28,start,1347,38.81143202254323,8.886388423371496,10.14741878646363
29,start,1347,38.81143202254323,9.128558946646551,9.746989814573393
30,start,1347,38.81143202254323,8.890409766470636,9.923991889872212
31,start,1347,38.81143202254323,8.700876126853942,9.266402974287193
32,start,1347,38.81143202254323,10.107743195589173,8.744223568522278
33,start,1347,38.81143202254323,9.663439014299792,8.655028804942466
