gen,best_fit,mean_fit,std_fit
0,21.402823403722582,-4.78874060421347,4.4111563598417804
1,21.402823403722582,-3.6200177412458214,6.086365595521679
2,21.402823403722582,-4.391976703071869,5.503876819580169
3,21.402823403722582,-3.4030468747741143,6.3601299495813155
4,21.402823403722582,-3.9762441608408348,5.149510769453566
5,23.92538526236135,-2.804352999482203,6.905711086379988
6,23.92538526236135,-3.093975599545093,6.663543915873991
7,23.92538526236135,-3.0908973439957554,6.391586694272904
8,23.92538526236135,-2.154238280908996,7.228239812883149
9,26.276000914370144,-1.2719312711757513,8.15901966957563
10,26.276000914370144,-0.812507452076663,8.02269668232904
11,26.276000914370144,-0.7272769494244826,8.005298210987963
12,26.276000914370144,-1.3385610140821649,7.376298189071955
13,26.276000914370144,-0.7360125771026261,7.644873996556873
14,26.276000914370144,-0.945409544314057,7.821821723304194
15,26.276000914370144,-0.07087628830291905,8.316048319301137
16,26.276000914370144,-0.3011922784349379,7.919238976081497
17,26.276000914370144,0.9667401684381742,8.88856732186738
18,26.276000914370144,1.0111282908490258,8.921432405086845
19,26.276000914370144,0.9654933649704417,7.972317149130007
20,26.53348703094238,0.6612183660053076,8.617534565926345
21,26.53348703094238,1.0012903793427161,8.18918308946715
22,26.53348703094238,3.507058944003254,8.719256415875504
23,26.53348703094238,4.882656088777704,8.726834345164258
24,32.354092759496865,6.091545153590305,9.391525755965658
25,32.354092759496865,6.966333239282562,9.369401110133905
26,32.354092759496865,6.803627962354117,8.884627345998576
27,32.354092759496865,7.270816515972769,8.26128731501145
28,32.56033650663248,7.553777233565363,8.356399937717207
29,32.56033650663248,7.9978768565655525,8.292618952336
30,32.56033650663248,8.03901446105839,8.310521015427263
31,32.56033650663248,9.016768823208807,8.33632955776875
32,32.56033650663248,10.093085933962977,7.835648332753025
33,32.56033650663248,9.847724717353671,7.955895361434614
34,32.56033650663248,8.757286123943576,8.152728340833603
35,32.56033650663248,9.653033698026855,8.105247139836852
36,32.56033650663248,10.988719845534346,7.684181884258261
37,32.56033650663248,11.44518374054902,7.085225246698585
38,32.56033650663248,11.245089749720346,7.342951985599083
39,32.56033650663248,10.644602289796126,8.082145226836987
40,32.56033650663248,11.317851389662174,7.678913128213275
41,32.56033650663248,10.4568160993017,8.574992883539357
42,32.56033650663248,11.108967845694105,8.135600359918657
43,32.56033650663248,12.782791389627143,6.9448053208197615
44,32.56033650663248,11.718601504600219,7.897879800315518
45,33.16972990699018,11.493735181820197,7.943405552357666
46,38.946306987917126,10.872498438917198,8.567110904276777
47,38.946306987917126,10.78775294717978,8.431307792199418
48,38.946306987917126,11.586660930204117,7.903803695154484
49,38.946306987917126,9.820322891072172,8.830045591112953
50,38.946306987917126,11.51655939723226,7.916822852729562
51,38.946306987917126,9.810120214895374,8.974229046028192
52,38.946306987917126,8.9243809004873,9.379830949071682
53,33.56342052510016,8.273843094688575,9.55177784179155
54,34.19162513117057,6.380411994148439,9.991138356042145
55,25.467099446504893,5.810692970239964,8.997520484896171
56,25.467099446504893,6.841669838121517,8.995639360562643
57,37.43918590875207,5.4750625539235385,9.09196763515975
58,25.41741144603835,5.574260929933971,9.101264635648807
59,25.41741144603835,5.775842568324877,8.705671166511507
60,25.41741144603835,7.156094333395057,8.670358949078249
61,25.41741144603835,5.759272404576817,8.80774647956023
62,25.41741144603835,5.6072435332726025,8.433395008152752
63,25.41741144603835,5.92236786382121,8.284680016579875
64,25.41741144603835,6.413025564276815,8.179296489488149
65,26.462187245295677,5.869302963402399,8.789528694995775
66,22.85637237399517,6.3555877738354685,8.395988204734255
67,25.594222323167635,7.892219219404775,9.115501002227063
68,25.594222323167635,7.56926527577448,8.826658152286205
69,25.594222323167635,7.448217780867659,8.927036277419836
70,25.594222323167635,8.759664311212054,8.362497576967186
71,43.31852490689785,9.150781734166038,9.131773468920287
72,43.31852490689785,9.650179845088303,9.202412572986233
73,30.989511428661036,8.11759892583015,9.203786108675926
74,25.931930138929356,7.845316708919393,9.260359876763344
75,25.931930138929356,7.713827757073042,10.080090723337973
76,32.14188675725153,8.761724734504604,9.5605188218087
77,32.14188675725153,7.254126219760436,8.93725575586558
78,25.594222323167635,6.955347222891595,8.430604844974319
79,28.351526614961518,5.990482099779192,9.162989108220417
80,25.594222323167635,6.2309464490895765,8.571757658436638
81,31.391843424614205,7.645152186059818,8.662326763565815
82,25.594222323167635,6.50582267524803,8.15661020545252
83,36.88720082443521,6.422104904422916,8.878500266108405
84,25.594222323167635,5.27603513762626,8.651118409765191
85,26.347236794948557,7.10566965585627,9.5384319493065
86,26.347236794948557,8.539426909869842,8.715396783311737
87,28.036968953239242,6.680268408978259,8.72031665388096
88,25.594222323167635,5.402253209349499,9.196544935984164
89,25.594222323167635,4.6266764379623755,8.943334815957044
90,25.594222323167635,5.709021962540805,9.822960760431544
91,28.149255760488384,4.932101794543581,9.069971467546956
92,25.594222323167635,5.475152397638197,9.209187988215794
93,32.12971806226717,6.743661869157881,9.627725838600133
94,34.498540368624205,5.583306438484399,9.932353500080085
95,26.003889524095,6.801862662233287,9.040876540217454
96,26.003889524095,7.21184392918628,9.01833028073231
97,26.003889524095,6.6927662849185,8.564717364225496
98,26.003889524095,5.534115082727272,8.306691649023207
99,26.003889524095,7.298638175970433,8.110026571432703
100,36.33903532945528,7.542309417984386,8.846686416668405
101,36.33903532945528,8.104291156382176,9.03963291446891
102,26.003889524095,7.535579574549579,8.458458993066145
103,26.003889524095,6.507997535184922,8.55270539959184
104,26.003889524095,8.942639279273488,7.816501870151824
105,26.003889524095,8.669535120421916,7.912135030559455
106,26.003889524095,9.306020460561783,7.5930728014843245
107,34.62598779344645,9.848426132484615,8.352939691393917
108,26.003889524095,9.343709414304863,8.04078409762691
109,27.71753017254645,8.9430752596207,8.793219217465554
110,26.003889524095,9.084970106356273,8.575591167632153
111,26.003889524095,7.74487209557855,8.917959122637557
112,37.669391600549,7.578471314825371,9.187022266764261
113,27.505586926920458,8.03390359403807,7.558793384064835
114,26.003889524095,7.865437820478485,7.423808137515356
115,38.39852768613359,7.599218290087782,8.875376879255597
116,34.406929010263916,8.429627727423481,8.8538016917542
117,34.406929010263916,8.144865955296835,9.2200474748441
118,30.35303982664787,6.820472467718812,9.044416975588643
119,31.361404910179736,7.828700043443706,9.307975911663917
120,27.370891325360883,9.85456712737224,7.704782020839989
121,31.484574231773145,10.229206577731553,8.229572796009764
122,26.003889524095,9.29897638225556,8.030777099976696
123,32.71464037758935,9.887029413566363,8.547965895568591
124,26.003889524095,10.536548036205517,7.451817984213522
125,26.003889524095,12.207199949883194,7.217659794391833
126,26.003889524095,12.329969270526648,6.3405833305679575
127,31.424736202473888,11.270690169442696,7.629431738997268
128,31.424736202473888,10.413666255728339,8.487756271741357
129,35.18586847292441,11.520222622348559,8.425108058769963
130,35.18586847292441,11.827363306587214,8.081298000723093
131,35.18586847292441,11.766141163318334,7.752809128910448
132,35.18586847292441,11.71320958009281,7.251700572453651
133,35.24385958329485,12.444572851498997,6.8709668784225535
134,35.24385958329485,12.179363326359189,7.30092798733565
135,35.24385958329485,11.860184974840333,7.442239949817303
136,35.24385958329485,10.905795314724278,8.606837991546913
137,35.24385958329485,11.787285208749712,7.577865223777226
138,35.24385958329485,11.514416944826444,7.71854038764896
139,35.24385958329485,11.229316884974285,7.907107864992164
140,35.50997279528538,11.508984160224722,8.27743386800177
141,35.50997279528538,11.16671767262875,9.307862230653521
142,35.50997279528538,10.518477487810443,9.46387390532457
143,35.50997279528538,10.198496073509759,9.37562510770691
144,35.50997279528538,9.894248499766473,9.316934383778213
145,38.07902823066811,11.096080722811646,8.825316972260145
146,38.07902823066811,10.548242482329094,9.081928626886299
147,41.79410610638557,11.073019403856481,9.01941251354494
148,41.79410610638557,10.758683289305898,9.898480653532362
149,41.79410610638557,12.111340338448874,9.164972223530096
150,46.57361572849953,12.395972378872738,9.931752453520444
151,48.888294854920176,13.040547152425086,9.772841672554279
152,48.888294854920176,12.023561189765736,10.212008756103648
153,48.888294854920176,10.31368561524293,11.133991053515139
154,48.888294854920176,11.09801984895489,10.44988770642577
155,48.888294854920176,10.73997681191835,10.136163065673122
156,48.888294854920176,10.29302900981674,10.02609477018798
157,48.888294854920176,9.708072369116184,10.75767302572542
158,48.888294854920176,7.7490843643481035,10.440408056075768
159,48.888294854920176,8.981512945562224,10.180234389102703
160,48.888294854920176,8.293099109006901,10.229333546707842
161,48.888294854920176,7.906246216727369,10.662430194819471
162,48.888294854920176,8.169475148519801,10.916624948401518
163,48.888294854920176,9.260026448146858,10.164906101623838
164,48.888294854920176,9.363723965929648,9.857840650573243
165,48.888294854920176,11.17751576654196,9.379484796519176
166,48.888294854920176,10.46008575023487,9.652479155864171
167,48.888294854920176,10.67063350689552,10.461530897136743
168,48.888294854920176,10.713181771086031,10.486730755427185
169,48.888294854920176,10.809705543009072,10.358855127988848
170,48.888294854920176,9.705553477964378,10.750484321157309
171,48.888294854920176,10.763433425960306,10.312806794459949
172,48.888294854920176,12.502830897550945,10.493016898532503
173,48.888294854920176,10.577969949633442,10.251538479054195
174,48.888294854920176,10.731912122709886,10.766065645855152
175,48.888294854920176,11.663588987488248,10.266337901317742
176,48.888294854920176,11.7592741439921,10.09421286104885
177,48.888294854920176,12.268410468979441,10.352296362136006
178,48.888294854920176,11.775039818101531,10.741579965055232
179,48.888294854920176,10.974240112624164,10.368177871502656
180,48.888294854920176,10.479822018344503,10.123894059912637
181,48.888294854920176,10.5982696873936,9.502390831320957
182,48.888294854920176,11.26360300857796,9.716079510466063
183,48.888294854920176,10.716292577121386,10.49320144745036
184,48.888294854920176,11.663777395361935,9.94436446268351
185,48.888294854920176,9.865912828149348,10.552598820369024
186,48.888294854920176,9.510042359015586,10.212902185078814
187,48.888294854920176,9.443397391870475,9.468995172278095
188,48.888294854920176,11.657803941385767,8.968097271628668
189,48.888294854920176,12.240588694784046,9.179371747937264
190,48.888294854920176,11.601135316424694,10.045612880386917
191,48.888294854920176,12.96263401867787,9.498493815726727
192,48.888294854920176,13.470155362539124,9.319444471754935
193,48.888294854920176,11.213310281337337,9.280766703604366
194,48.888294854920176,10.917180057852777,9.162686874626099
195,48.888294854920176,12.02342794981734,8.8498320907921
196,48.888294854920176,10.94707725648998,10.251787471712731
197,48.888294854920176,11.734424390877637,10.472111752825496
198,48.888294854920176,11.87166680415884,9.468591977756537
