gen,best_fit,mean_fit,std_fit,best_prob,mean_prob,median_prob,std_prob,doomsday
0,21.61550493721091,-3.5456953821466275,6.819287786461521,0.2981200444293249,0.3887132830510232,0.38020015042082145,0.21983204350379532,0
1,91.49061166337202,8.734058935326265,26.632904103991258,0.2745213308178773,0.3661581400543389,0.34798249269927484,0.213379789038101,0
2,91.49061166337202,23.656215421570785,38.58621121382051,0.3927724797920792,0.36338154558843777,0.3297397189650373,0.19865179382345252,0
3,91.49061166337202,34.63148007637066,43.1275276070269,0.13030798336661126,0.3428292081453971,0.3164159648350872,0.19437028070779652,0
4,91.49061166337202,38.826613509370034,44.01501604299178,0.13030798336661126,0.3152014607126295,0.26452133081787726,0.19195486329756895,0
5,92.64704041507838,44.278591629437756,44.368644859752905,0.16636132022942776,0.2943482058979132,0.2429119238882039,0.18152304116604265,0
6,93.00704314910979,50.37945589568713,42.53712612886984,0.16636132022942776,0.26180339580785805,0.2125141567340481,0.16056555667973413,0
7,92.64704041507838,49.68247183415433,43.34712384322429,0.16636132022942776,0.23783772005312537,0.18487069607507328,0.1489532095851898,0
8,92.69061166337202,52.288272306583806,43.126597812671065,0.21544132552365253,0.22993875504722666,0.17769756598274716,0.14786495160531007,0
9,92.73214184093668,53.87075864713404,42.76141877901142,0.5126030719317597,0.2301990037596478,0.17545808657632067,0.14338476662178604,0
10,92.65835757739069,48.92939054420878,43.48435665510901,0.21544132552365253,0.2504992672270627,0.1887152741218341,0.14750001197867252,0
11,92.65835757739069,50.32146327602031,43.14278206247014,0.21544132552365253,0.22842891636482782,0.17630334822659077,0.13093366075910848,0
12,92.65835757739069,52.29776894174926,42.71081564791069,0.21544132552365253,0.2074264659898149,0.17613684351554737,0.10234954826135881,0
13,92.62385026742616,54.27581492975895,42.33213640525421,0.21895524449171513,0.2137055962993161,0.19115904533816305,0.10688127846622965,0
14,92.64670840550222,51.747973551072306,43.477513921626795,0.21895524449171513,0.2208383451321055,0.19078652541723162,0.12492859928036344,0
15,92.64670840550222,59.79476157565669,40.84517017384163,0.21895524449171513,0.23280534985141055,0.19498445815975302,0.13649582076871639,0
16,92.62951600496184,58.02329580586136,41.72047509308325,0.7697075410516024,0.24622246776862483,0.19498445815975302,0.1470991720035208,0
17,92.62951600496184,54.56932008717726,43.48225381785319,0.7697075410516024,0.270106556763981,0.19941069575203368,0.1779995686878778,0
18,92.44704041507838,54.16967149268104,42.87066521570174,0.1971703897038331,0.2680168636510084,0.1971703897038331,0.17622559839976615,0
19,92.44704041507838,58.69051559887771,40.84774858306152,0.1971703897038331,0.25730596180880894,0.19824966252466508,0.16037783092035005,0
20,92.44704041507838,60.03380310716401,41.14017607414071,0.1971703897038331,0.24204091441902043,0.19903753469094337,0.138145111307058,0
21,93.13193985886487,58.69884665866136,42.06937531309136,0.18281915877361343,0.2204393747908793,0.1971703897038331,0.10000259261176755,0
22,93.13193985886487,56.99794252262572,41.44794738657247,0.18281915877361343,0.20810776117635665,0.19341491641624514,0.08203721154447628,0
23,93.3794650007277,57.833722258942,40.09716807055023,0.735839131982188,0.20755727181883724,0.18963601844727335,0.08304654884044857,0
24,93.13193985886487,59.288494762943785,39.425251953890175,0.17110287904192484,0.21998884609138494,0.1872313151207215,0.10466029371280214,0
25,92.69061166337202,61.60481037403076,37.31379431447889,0.17195785184910795,0.21578402918938233,0.18281915877361343,0.09521241816486861,0
