gen,best_fit,mean_fit,std_fit,best_prob,mean_prob,median_prob,std_prob,doomsday
0,21.61550493721091,-3.5456953821466275,6.819287786461521,0.2981200444293249,0.3887132830510232,0.38020015042082145,0.21983204350379532,0
1,91.97237888630936,8.307727777017247,26.402762977558677,0.24793150220716687,0.4016661974200636,0.38516091525602225,0.21132427210559607,0
2,91.97237888630936,24.231038859870694,38.23767335457684,0.2981200444293249,0.39153900322438834,0.37647351979492155,0.19884571702782575,0
3,92.00150296873417,35.69097050523886,41.788389172656686,0.3351004920713529,0.37011605885998344,0.33690469911996346,0.20393001953470544,0
4,91.97237888630936,39.99288699070557,42.809075091971835,0.2981200444293249,0.32146765972746255,0.2981200444293249,0.18970945340356304,0
5,92.57237888630937,50.24604664576713,43.066691915072205,0.2703127785913253,0.2785299764742099,0.24318458783103536,0.18055704847095436,0
6,92.57237888630937,55.46437664526491,39.45106599428634,0.2703127785913253,0.21650980730211183,0.16712460946479712,0.15807454302944268,0
7,93.28801221164346,62.09188066999252,37.7919807256083,0.09458837502854986,0.1874826451381752,0.1254764201815797,0.14820380833558225,0
8,93.28801221164346,65.89364978541681,34.73580003542957,0.07618047151506167,0.15897953967935954,0.09458837502854986,0.1415840326528795,0
9,93.28801221164346,67.79157210416716,32.28235074668429,0.07881040624369365,0.14219556749157697,0.09039560316440581,0.13870841586109525,0
10,93.29405452609943,65.72761567116852,34.47864243199748,0.08251102979688243,0.13822860434926418,0.0931690697736042,0.1322982663397515,0
11,93.30013357217581,69.3166737557068,31.102582242392405,0.11597453034055902,0.13267767864621183,0.09446502305648748,0.1193660452974126,0
12,93.30013357217581,69.4161325371936,30.960267706676134,0.11597453034055902,0.13180184647136842,0.09854167940105035,0.10621952430483182,0
13,93.48801221164345,70.49517391973194,30.889658757192354,0.08746607722344843,0.1270688874710539,0.09885330986966756,0.10119660196204557,0
14,93.48801221164345,65.74913969658218,34.717602838378674,0.08746607722344843,0.12351450208318028,0.09721252332864158,0.09794938933686194,0
15,93.48801221164345,66.50770332848732,32.58304275582691,0.08746607722344843,0.12210207463158267,0.09885291883632578,0.09839087708161208,0
16,93.68801221164345,68.04352092695382,31.433294607765017,0.09841308388025562,0.13851250917447297,0.09945564251073909,0.12496191252531813,0
17,93.69405452609942,66.9709494571527,32.2677052388523,0.09918151719252959,0.1419316569855407,0.10199056895886299,0.12733272309131166,0
18,93.48801221164345,68.38800396511186,31.30727611470767,0.10247609186301215,0.143874689564143,0.10247609186301215,0.13354417258991857,0
19,93.68200618758324,70.48563344848648,28.95061941395086,0.08598697155546751,0.1326919011235999,0.10059407225810121,0.1138533255566464,0
20,93.88200618758324,72.71535471835274,26.414409517105298,0.08598697155546751,0.12263504054573446,0.09846575132832708,0.09217876347274831,0
21,93.69405452609942,71.36825652699021,28.978157274651945,0.08361154867242712,0.1116784818017093,0.0958434728101526,0.06789081544906751,0
22,93.88200618758324,71.95806006149948,29.418598046301284,0.0811413282136294,0.10545150225254868,0.09097613996726925,0.062460076567714434,0
23,93.88200618758324,75.20527132936465,26.889544297086267,0.0811413282136294,0.0986257017252819,0.08651079964243392,0.06211093317107734,0
24,93.88200618758324,77.96492065537633,23.439576196979175,0.0811413282136294,0.10137287413494754,0.08356156642342472,0.07266376042499852,0
25,93.88200618758324,75.8130145973167,26.078483251131146,0.43717491175613893,0.13104857849528795,0.08572528596783888,0.12111447339283019,0
26,93.88200618758324,71.99168624362679,29.9072123354564,0.0922048516735876,0.15863718538317614,0.08593020059653841,0.14622988455264413,0
27,93.88200618758324,72.26073726284575,30.26286102598612,0.0922048516735876,0.1305009354305056,0.08283519031545544,0.12352934679009928,0
28,93.88200618758324,74.15766976583288,30.14160269364903,0.08696868189817908,0.1139201524373074,0.08222423426671528,0.10552036737277752,0
29,93.88200618758324,75.93715795211479,26.934520376726955,0.08228566383549296,0.10353190508131503,0.0822818402465075,0.08600461256699411,0
30,93.88200618758324,75.86530714813898,27.308982425978645,0.0922048516735876,0.09925152831921025,0.0822818402465075,0.0842257197103832,0
31,93.89405452609942,76.89648097564363,26.89446627524917,0.07757425726597111,0.08966383664638315,0.08228375204100023,0.05967695708758194,0
32,93.89405452609942,80.44143355167606,21.246734636936505,0.07757425726597111,0.08902914268596727,0.08114322759405287,0.06104588625472783,0
33,93.88801221164346,80.77004490720915,22.4372379550568,0.07986398260691173,0.09254546293940973,0.08097387862222596,0.07101201482054179,0
34,93.88801221164346,79.84704360694428,22.9234070768845,0.08531474788613122,0.09600329756717484,0.08096179088537941,0.0791505065750396,0
