gen,best_fit,mean_fit,std_fit,prob,doomsday
0,21.506938556659453,-1.8819987661754825,7.887669702652274,0.79,0
1,90.49003982910277,6.986632405486663,25.245419000791642,0.78,0
2,90.49003982910277,13.637853666489306,32.22973241359236,0.77,0
3,91.23972415482925,23.55698256619186,39.34943776198577,0.76,0
4,91.23972415482925,26.94313486487273,41.344771695432726,0.75,0
5,89.83968822339261,26.570018810428927,41.88896109326427,0.74,0
6,89.83968822339261,31.970150518967476,43.514947784987896,0.73,0
7,89.9666105112725,31.684200017002823,43.768872599872644,0.72,0
8,89.76322890233347,34.912563970503854,44.2024877260847,0.71,0
9,89.76322890233347,31.430302524095932,43.783474087141855,0.7,0
10,89.55853908213778,30.41572562725032,43.728405266763595,0.69,0
11,90.79968822339262,31.022691235843048,43.96863778491123,0.6799999999999999,0
12,90.24324619773175,28.689796160758075,43.29896295339291,0.6699999999999999,0
13,90.26661051127252,34.00240081673303,44.115889490715084,0.6599999999999999,0
14,90.01936107665804,35.19923305055887,43.807714317641725,0.6499999999999999,0
15,90.01936107665804,36.300865987375126,43.75749435495501,0.6399999999999999,0
16,90.01936107665804,35.110581248260445,43.776048792301175,0.6299999999999999,0
17,90.01936107665804,32.16356894278992,43.49838576022944,0.6199999999999999,0
18,90.43936107665805,37.680912289910644,44.144690619643356,0.6099999999999999,0
19,90.85968822339261,36.1250320323337,44.05407658243625,0.5999999999999999,0
20,90.43936107665805,37.54584373478339,44.23213909182452,0.5899999999999999,0
21,90.43936107665805,37.1148674430245,43.89810307208705,0.5799999999999998,0
22,90.43936107665805,29.640246411158103,42.39379422250043,0.5699999999999998,0
23,90.60324619773175,30.64880643482097,43.01511143020933,0.5599999999999998,0
24,91.21968822339261,33.99178315743391,43.49086400926765,0.5499999999999998,0
25,90.91669509194095,34.217415435275484,43.46271292985213,0.5399999999999998,0
26,91.03968822339262,36.269052749240025,43.720792800039305,0.5299999999999998,0
27,91.03968822339262,37.5039652071672,43.84778402445868,0.5199999999999998,0
28,91.03968822339262,36.85523292570869,44.16298498975478,0.5099999999999998,0
29,91.03968822339262,32.69073496849406,43.3675462050732,0.4999999999999998,0
30,91.03968822339262,31.490065492930285,42.72961674552497,0.48999999999999977,0
31,91.03968822339262,31.092311939459293,42.968456728029714,0.47999999999999976,0
32,91.21968822339261,32.728274348337074,42.77555710870845,0.46999999999999975,0
33,90.60324619773175,28.82899068948784,41.34658167355993,0.45999999999999974,0
34,90.91968822339261,29.864849953597357,41.963039266257276,0.44999999999999973,0
35,90.78324619773176,29.932317334904845,42.17835898363687,0.4399999999999997,0
36,90.90324619773175,27.758965762858583,41.59217163614114,0.4299999999999997,0
37,90.90324619773175,27.840910678720054,42.32918263291564,0.4199999999999997,0
38,90.90324619773175,27.16154575819214,42.33147949757035,0.4099999999999997,0
39,90.90324619773175,34.10404047561502,43.50243001987076,0.3999999999999997,0
40,90.85504998251862,35.872685000805575,42.894083931738564,0.3899999999999997,0
41,90.20661051127252,37.63423984009779,43.13064591559154,0.37999999999999967,0
42,91.1596882233926,34.87677859360143,43.24974789543802,0.36999999999999966,0
43,91.21968822339261,32.582439539501195,42.52227601424799,0.35999999999999965,0
44,92.43679627126204,35.97677815200468,43.577144891193164,0.34999999999999964,0
45,92.43679627126204,34.07859246690675,43.307682405135346,0.33999999999999964,0
46,91.21968822339261,36.166351076547045,42.5145777809694,0.3299999999999996,0
47,91.21968822339261,37.056601974289805,42.34010869546985,0.3199999999999996,0
48,91.21968822339261,36.475828432571916,42.548405047618125,0.3099999999999996,0
49,91.21968822339261,36.934555385214395,42.84043263291705,0.2999999999999996,0
50,91.21968822339261,41.73586437399248,42.96112185789807,0.2899999999999996,0
51,91.09968822339262,41.04192089500841,42.59616814532026,0.2799999999999996,0
52,91.21968822339261,38.72787576672043,42.15655809702923,0.2699999999999996,0
53,90.91968822339261,35.79082870258028,41.61151327234484,0.25999999999999956,0
54,90.91968822339261,37.8859671275389,41.989146115253654,0.24999999999999956,0
55,90.91968822339261,44.27121433495745,42.70758344812165,0.23999999999999955,0
56,90.91968822339261,43.10547170487683,41.66380878933221,0.22999999999999954,0
57,91.02324619773175,45.712403355161335,40.72261343835083,0.21999999999999953,0
58,91.02324619773175,45.210738108609355,41.03323247454516,0.20999999999999952,0
59,91.02324619773175,44.99474332249351,41.758292074515936,0.1999999999999995,0
60,91.09968822339262,47.04183252052458,42.73799734154566,0.1899999999999995,0
61,91.21968822339261,50.19470900568249,41.57156811542344,0.1799999999999995,0
62,91.21968822339261,55.6722354571611,39.79685076546151,0.16999999999999948,0
63,91.21968822339261,50.56841336042026,41.57790043729732,0.15999999999999948,0
64,91.32322890233345,51.31025457508626,42.54435984766778,0.14999999999999947,0
65,91.32322890233345,55.86927105759109,40.90680649472637,0.13999999999999946,0
66,91.32322890233345,63.503778114143046,38.25618331249304,0.12999999999999945,0
67,91.32322890233345,62.59415212459251,39.50211801982732,0.11999999999999945,0
68,91.32322890233345,63.85186038673213,39.23185749391249,0.10999999999999946,0
69,91.32322890233345,64.64488020259874,39.271161207288905,0.09999999999999946,0
70,91.32322890233345,65.87869573850077,38.324274443513566,0.08999999999999947,0
71,91.32322890233345,68.81574323055492,37.41033117544712,0.07999999999999947,0
72,91.39482255552046,72.77899608133335,34.33536358645849,0.06999999999999948,0
73,92.98506424239103,73.53109477319889,34.24315777853445,0.05999999999999948,0
74,92.98506424239103,72.04156539498375,36.07727767777045,0.049999999999999475,0
75,92.98506424239103,75.17891887369503,33.43317706168408,0.039999999999999473,0
76,93.10506424239104,76.82639480661918,31.31118091754589,0.02999999999999947,0
77,93.22506424239103,80.65022902801832,27.861377606711446,0.01999999999999947,0
78,93.22506424239103,83.73643091818887,24.48216353966892,0.01,0
79,93.22506424239103,83.41291593762108,24.704159447643992,0.01,0
80,93.22506424239103,85.32967693593794,20.874597399435252,0.01,0
81,93.22506424239103,87.02146066839568,18.285584806974377,0.01,0
82,93.22506424239103,85.06415100794624,21.89010171724809,0.01,0
83,93.22506424239103,85.58174518741193,20.84856855781819,0.01,0
84,93.22506424239103,84.219877569737,22.517835414639066,0.01,0
85,93.22506424239103,86.55526087888688,18.335537470541738,0.01,0
86,93.22506424239103,85.94713252810271,18.450446815596333,0.01,0
87,93.22506424239103,87.00398061872004,17.220326396201674,0.01,0
88,93.22506424239103,85.21647728133915,18.84857242584064,0.01,0
89,93.22506424239103,83.41033054310678,22.18685854702557,0.01,0
90,93.22506424239103,84.70570448586886,19.200964669908807,0.01,0
91,93.22506424239103,84.07600338130847,20.575669160138013,0.01,0
92,93.22506424239103,83.96315956770133,20.760179639675812,0.01,0
93,93.22506424239103,84.3548310446583,19.456228465757604,0.01,0
94,93.22506424239103,85.2857998979643,18.458817547286042,0.01,0
95,93.22506424239103,83.26367345091843,21.370160373058752,0.01,0
96,93.22506424239103,84.12123498180712,20.108296414539257,0.01,0
97,93.22506424239103,84.72673842753156,19.10685363944331,0.01,0
98,93.22506424239103,84.57890611705271,21.080319258305316,0.01,0
