gen,id,enemies,best_fit,mean_fit,std_fit
0,start,2467,24.704926160915903,-3.2129368463456456,6.931779720415438
1,start,2467,24.704926160915903,-3.0987887577930873,7.412080691347293
2,start,2467,29.09433973097692,-2.3059102426118674,7.826177226781929
3,start,2467,44.78702386294473,-1.8155730521206395,8.559830144074947
4,start,2467,44.78702386294473,-0.5198657691806905,9.46336955291638
5,start,2467,44.78702386294473,-0.7420741225939617,9.78395524516176
6,start,2467,44.78702386294473,0.4134526670424248,10.291391524179247
7,start,2467,44.78702386294473,-0.004236805130515577,10.056252397339767
8,start,2467,44.78702386294473,1.980088538117891,11.414537072029068
9,start,2467,44.78702386294473,3.6139991509486884,11.917686783875324
10,start,2467,44.78702386294473,3.4669368272679497,11.95649532823358
11,start,2467,44.78702386294473,5.202895440837077,11.645435099425422
12,start,2467,44.78702386294473,6.751174069274835,11.495181227865626
13,start,2467,44.78702386294473,8.630017509619458,10.604784868411043
14,start,2467,44.78702386294473,10.947405310206523,10.49497748714088
15,start,2467,44.78702386294473,13.390971454240766,9.90834981106558
16,start,2467,44.78702386294473,12.72249274316771,9.884494914855594
17,start,2467,44.78702386294473,12.888815846134436,10.467494779380514
18,start,2467,44.78702386294473,15.15377570566309,10.658850831035222
19,start,2467,44.921470063378976,15.083511627199526,10.875266857983327
20,start,2467,44.921470063378976,15.301290149810486,10.203472661042378
21,start,2467,44.921470063378976,17.009988055447344,9.163542541172047
22,start,2467,44.921470063378976,16.195773935646113,9.685723884245345
23,start,2467,44.921470063378976,18.44035525772262,7.933977606410432
24,start,2467,44.921470063378976,18.678549184127064,7.624322297130743
25,start,2467,44.921470063378976,17.394127090196278,8.859791622048979
26,start,2467,44.921470063378976,17.080449152585903,9.884261133350332
27,start,2467,44.921470063378976,17.962123548514445,9.220982576155455
28,start,2467,44.921470063378976,16.81541416378474,10.291450354578313
29,start,2467,44.921470063378976,16.291410585526886,10.136753078561291
30,start,2467,44.921470063378976,17.2153938764043,10.927761443834642
31,start,2467,44.921470063378976,16.921193258358155,10.733384277855105
32,start,2467,44.921470063378976,16.99037754163568,10.991812010825008
33,start,2467,44.921470063378976,17.623649322535492,10.476678544248989
