gen,best_fit,mean_fit,std_fit,prob,doomsday
0,21.27641489804762,-3.655071348352118,4.472868010360235,0.79,0
1,88.05282822853991,7.255761975057166,26.082104481383666,0.78,0
2,88.89289246928256,13.281956441561036,31.089450758828754,0.77,0
3,88.881682633452,14.628644261991559,32.394891207061505,0.76,0
4,88.881682633452,17.639385777780685,33.81703047086389,0.75,0
5,88.12041448585586,18.75087795746295,34.42929406079985,0.74,0
6,88.94341372532801,19.12962389412375,35.0325200238384,0.73,0
7,88.89679627126205,18.210062680298226,34.51348174455271,0.72,0
8,88.89679627126205,19.37816182253205,34.53416949832713,0.71,0
9,88.89679627126205,19.400534255079116,35.22721255238348,0.7,0
10,88.89679627126205,23.170543418128787,36.570960420769794,0.69,0
11,88.8917329693055,21.309436657158624,36.52162933892812,0.6799999999999999,0
12,88.8917329693055,23.63851017267245,37.522576936521176,0.6699999999999999,0
13,88.99173230259882,21.573654212747382,37.12387983606558,0.6599999999999999,0
14,90.688353948145,21.754435722007543,36.9397715303236,0.6499999999999999,0
15,90.688353948145,21.557272631165237,36.92383937548916,0.6399999999999999,0
16,90.688353948145,23.099286929184768,36.79314101189097,0.6299999999999999,0
17,90.688353948145,26.372700407496378,37.767389268594314,0.6199999999999999,0
18,88.89679627126205,25.008528862963164,37.7451305686796,0.6099999999999999,0
19,88.8917329693055,24.470709800764144,37.45839417545551,0.5999999999999999,0
20,89.1787078342906,21.45826451984119,35.71551991598191,0.5899999999999999,0
21,89.59173230259883,23.12813711120088,36.74232120699294,0.5799999999999998,0
22,89.19289246928257,21.50731338851978,36.75029078043523,0.5699999999999998,0
23,89.16188000615581,18.77439371470532,35.830468249791664,0.5599999999999998,0
24,88.89679627126205,17.718659678136813,35.36825197138515,0.5499999999999998,0
25,90.0317329693055,18.845404707088548,36.088332541538215,0.5399999999999998,0
26,90.0317329693055,22.107046665244113,37.36752496880357,0.5299999999999998,0
27,90.0317329693055,24.04537863885288,38.602191502366985,0.5199999999999998,0
28,90.0317329693055,23.056877441978962,39.02592054330982,0.5099999999999998,0
29,90.0317329693055,28.8455777618861,39.96071317809358,0.4999999999999998,0
30,89.061682633452,29.47750072577733,40.16476585837187,0.48999999999999977,0
31,89.91289246928257,32.58517297790263,40.53126109347651,0.47999999999999976,0
32,90.0135733118876,33.0993267102335,41.33275910873028,0.46999999999999975,0
33,90.0135733118876,31.473518760567604,40.73712423614122,0.45999999999999974,0
34,89.95173230259883,30.72924107412473,40.280305519610145,0.44999999999999973,0
35,89.95173230259883,30.362458577338792,40.074364592067,0.4399999999999997,0
36,89.83946500072774,29.93734428495199,39.84343581026122,0.4299999999999997,0
37,91.51402398497817,28.004580899056947,39.43560885799685,0.4199999999999997,0
38,89.58679402095825,32.22826808232416,39.16161451884316,0.4099999999999997,0
39,90.74814186652397,34.287908822509465,39.97568100691248,0.3999999999999997,0
40,90.74814186652397,35.00111322576928,39.830891217048666,0.3899999999999997,0
41,89.89173230259883,36.07708944226184,40.80541125347543,0.37999999999999967,0
42,89.89173230259883,35.6601867798955,39.119534144804724,0.36999999999999966,0
43,90.59699002086163,37.30381869823665,39.97196970101268,0.35999999999999965,0
44,91.4587078342906,41.73338532384107,40.635413657840154,0.34999999999999964,0
45,91.4587078342906,34.75244292054289,39.69558236778882,0.33999999999999964,0
46,91.71289246928256,37.29512686672377,39.4394615074358,0.3299999999999996,0
47,91.71289246928256,31.415743301093322,39.404364637394714,0.3199999999999996,0
