gen,id,enemies,best_fit,mean_fit,std_fit
0,start,1347,20.29107022133355,-3.2134281414927734,6.53542061665892
1,start,1347,20.29107022133355,-2.886902697417991,6.03815775636621
2,start,1347,21.299980945127853,-1.8689706173308485,7.347520194746223
3,start,1347,24.450005183744434,-0.46489009259887,8.083130076398447
4,start,1347,24.450005183744434,0.10429246802401075,8.469324659358225
5,start,1347,24.450005183744434,1.3136986637710828,9.022026738209282
6,start,1347,24.450005183744434,3.473459671578252,9.811027932266091
7,start,1347,24.450005183744434,5.404739139828998,9.483781318132332
8,start,1347,24.450005183744434,5.884723777832646,9.214083471645615
9,start,1347,24.450005183744434,7.278883118780053,8.387795336339382
10,start,1347,24.450005183744434,8.878175261099054,8.677261254550356
11,start,1347,24.450005183744434,9.23344898591295,8.718150130270596
12,start,1347,24.450005183744434,9.717492825248446,8.315633478336412
13,start,1347,24.450005183744434,9.19238022312802,8.594883351047464
14,start,1347,24.974531364546863,9.683897297841407,8.823252849582907
15,start,1347,24.974531364546863,9.49196742901248,9.28543612942075
16,start,1347,24.974531364546863,10.26995303184513,8.269242938912527
17,start,1347,32.45218270868896,11.739220249805678,7.265009510900734
18,start,1347,34.21207335878731,12.025712849038287,7.194487804089998
19,start,1347,34.21207335878731,11.755639135165985,7.001779977733573
20,start,1347,34.21207335878731,12.236479885549388,7.077573495529579
21,start,1347,34.21207335878731,13.738542566128494,6.515308337522429
22,start,1347,34.21207335878731,13.352654504902361,6.968303303040059
23,start,1347,34.21207335878731,12.728934289286633,7.468189639109286
24,start,1347,34.21207335878731,13.461249601983273,6.466184250475652
25,start,1347,34.21207335878731,12.758158172389196,6.731626342953202
26,start,1347,34.21207335878731,12.243826977180063,7.055984624115329
27,start,1347,34.21207335878731,11.636366152082854,7.717062212642356
28,start,1347,44.27211482378752,12.861590798287537,7.173797964914382
29,start,1347,44.27211482378752,12.87469011625428,8.251711881119109
30,start,1347,44.27211482378752,11.791621230687369,8.133010913159099
31,start,1347,45.04736143898245,12.229365624310551,9.253425103579959
32,start,1347,45.04736143898245,11.740610293810755,9.347518526780489
33,start,1347,45.04736143898245,11.7227516426549,9.652813861757604
34,start,1347,45.04736143898245,12.508541658200183,8.245593922744892
35,start,1347,45.04736143898245,12.067945707398048,7.9545311980227105
36,start,1347,45.04736143898245,11.361161943768991,8.808293347059372
37,start,1347,45.04736143898245,12.469471216302559,8.476166199062565
38,start,1347,45.04736143898245,12.901350327064037,8.444347168344303
39,start,1347,45.04736143898245,11.75958156305581,8.08284536775962
40,start,1347,45.04736143898245,12.330371763547006,7.765856228926285
41,start,1347,45.04736143898245,13.074377566896855,6.547384015811086
42,start,1347,45.04736143898245,12.585580167284167,6.836247559533499
43,start,1347,47.14323714129212,13.081395557899818,7.840274131763163
44,start,1347,52.297251733466155,12.11070948094647,8.839139291440462
45,start,1347,52.297251733466155,12.805021957592663,8.905892485614423
46,start,1347,52.297251733466155,13.005126537520455,7.873631228908302
47,start,1347,52.297251733466155,12.46384935434594,8.042815928297149
48,start,1347,52.297251733466155,12.66016827977654,8.907238025000197
49,start,1347,52.297251733466155,11.867359761096848,8.920455365956085
