gen,id,enemies,best_fit,mean_fit,std_fit
0,start,2467,32.434953512104975,-4.092978405952527,7.659247714593259
1,start,2467,64.09855233167285,-2.686680404464171,10.606334500717471
2,start,2467,64.09855233167285,-1.3034454174232633,10.732768328628367
3,start,2467,64.09855233167285,0.2794013421242699,11.857453188718717
4,start,2467,64.09855233167285,0.9123179898001251,11.898982220551918
5,start,2467,64.09855233167285,2.442596445532304,11.683563129663971
6,start,2467,64.09855233167285,1.486708133071769,11.024114877289623
7,start,2467,64.09855233167285,1.8426224488536098,11.346467315571195
8,start,2467,64.09855233167285,3.596254273491388,11.550859442415037
9,start,2467,64.09855233167285,5.751939025078389,13.729194867819531
10,start,2467,64.09855233167285,5.617091439674867,13.879348489002469
11,start,2467,64.09855233167285,6.625158494039973,12.974065012739366
12,start,2467,64.09855233167285,6.745604372192519,12.612690943041681
13,start,2467,64.09855233167285,7.779972329313939,13.630363709753313
14,start,2467,64.09855233167285,7.997034718099356,12.522699638484703
15,start,2467,64.09855233167285,9.771134500154668,12.4035384121747
16,start,2467,64.09855233167285,11.715922643016091,11.734252361377658
17,start,2467,64.09855233167285,13.967802050430263,12.708864249736038
18,start,2467,64.09855233167285,14.899876474099576,12.004882348740614
19,start,2467,64.09855233167285,13.919824119821614,12.218961857894032
20,start,2467,64.09855233167285,12.94132273116136,12.751019801181165
21,start,2467,64.1008709307391,14.110944454985624,11.989838952864554
22,start,2467,64.1008709307391,13.295224742803436,12.688498628363975
23,start,2467,64.1008709307391,13.06475563788611,12.262729379972162
24,start,2467,64.1008709307391,12.247346720120664,12.796279135573343
25,start,2467,64.1008709307391,13.840787439695912,12.33023230717172
26,start,2467,64.1008709307391,11.564327224247457,13.274063128270495
27,start,2467,64.13579423578844,15.669789089255092,13.035853166863383
28,start,2467,64.13579423578844,15.749903167712443,11.894439953146914
29,start,2467,64.13579423578844,15.575844753864082,11.145883760015469
30,start,2467,64.13579423578844,16.313323411431274,10.707701846565026
31,start,2467,64.13579423578844,17.538723531441807,10.59133128489662
32,start,2467,64.13579423578844,16.12264228126368,12.04065354424552
33,start,2467,64.13579423578844,17.044961240451496,11.340025665203195
34,start,2467,64.18811471907301,17.25502312325188,12.158479389132783
35,start,2467,64.18811471907301,16.14064870292807,11.86872539319558
36,start,2467,69.64786352054202,16.62437229268455,13.254362373638498
37,start,2467,69.64786352054202,15.444568033797129,12.42753521261934
38,start,2467,69.64786352054202,15.638212832979068,11.918379215850763
39,start,2467,69.64786352054202,15.49396452219395,12.442740424606153
40,start,2467,69.64786352054202,16.117068553583877,12.488230658409645
41,start,2467,69.64786352054202,15.93453155962057,12.86880912761129
42,start,2467,69.64786352054202,16.639698820669867,12.21142703853614
43,start,2467,69.68713053379518,18.416571843121595,10.133788933342997
44,start,2467,69.68713053379518,17.50543405000606,11.298603865997768
45,start,2467,69.68713053379518,18.742661386711447,9.838558207051143
46,start,2467,69.68713053379518,17.904309867427365,11.282028574304638
47,start,2467,69.68713053379518,18.719178572276913,10.530971021896644
48,start,2467,69.68713053379518,17.72755000656677,11.067379635517819
49,start,2467,69.68713053379518,17.922686880841578,10.467946344089361
0,gi,2467,41.05490656316908,20.232009471425314,7.29581627599905
0,si1,67,75.22234767677736,21.793505215299575,12.886166514646275
0,si2,46,30.59282822853988,15.704550424198574,11.252515055771696
0,si3,27,85.95289246928256,65.18877899156531,24.464372296978503
1,gi,2467,43.499707549017714,16.551869959149005,10.63718859097474
1,si1,67,75.22234767677736,26.461563233920025,16.747877969420482
1,si2,46,30.59282822853988,15.039537089811244,11.383424818394483
1,si3,27,91.49061166337202,62.81858312845463,29.654770850828562
2,gi,2467,44.42643580346645,17.408283262727497,9.938303946194749
2,si1,67,75.22234767677736,22.74011409224463,19.698814705193314
2,si2,46,30.610928270183496,16.821456595858166,9.129752144756274
2,si3,27,91.49061166337202,62.60891828721925,29.3065596989838
3,gi,2467,44.42643580346645,19.675245437198964,7.402854625442856
3,si1,67,75.48657125383502,21.089171059756005,17.498655390354372
3,si2,46,30.610928270183496,15.018412483001255,10.82765577251892
3,si3,27,92.73193985886488,65.55620322708283,24.900372081311254
4,gi,2467,44.46560451156913,21.598598829010708,6.489129244608382
4,si1,67,75.48657125383502,20.070615416334977,20.31898531153639
4,si2,46,30.610928270183496,12.863111407016392,11.414053178969729
4,si3,27,92.73193985886488,62.60803416830404,26.612930526005865
5,gi,2467,46.47988964876442,15.498820727583546,15.879692149839565
5,si1,67,75.48657125383502,29.48300786080581,24.216998289205215
5,si2,46,30.610928270183496,19.301075579748524,9.532822572673194
5,si3,27,92.73193985886488,71.62467905994856,18.503330072669232
6,gi,2467,46.47988964876442,16.789917493513045,14.749971491269022
6,si1,67,75.48657125383502,34.49440890012655,19.24508958842474
6,si2,46,30.610928270183496,19.547690645336985,10.677049757189497
6,si3,27,92.73193985886488,61.84709582974714,28.919537506300657
7,gi,2467,46.47988964876442,16.26472865819658,14.139468589238387
7,si1,67,75.48657125383502,20.683109102411127,21.52632391241098
7,si2,46,30.629361971872342,12.332829916917024,14.09003547674611
7,si3,27,93.33616819497439,50.32901056927146,34.09401668416582
8,gi,2467,46.47988964876442,21.667504976870163,10.930353228891773
8,si1,67,75.48657125383502,14.540759493812734,20.817347319994813
8,si2,46,39.17991706964764,13.813750267971233,13.335535979144534
8,si3,27,93.33616819497439,52.33871529895415,34.7832735193073
9,gi,2467,46.47988964876442,19.81696733572121,12.30648708222737
9,si1,67,75.48657125383502,11.966330294242322,20.271569105148163
9,si2,46,39.17991706964764,17.81911379382717,13.909851378084298
9,si3,27,93.37504998251859,68.3487358221132,21.556995367213897
10,gi,2467,46.47988964876442,21.85855910201578,9.449297926627567
10,si1,67,75.48657125383502,15.602438093549095,22.399817707765013
10,si2,46,39.22855887686998,16.70475200717708,12.034884088054325
10,si3,27,93.37504998251859,74.1294035999066,10.663636107323883
11,gi,2467,46.47988964876442,24.51856932782783,12.298718264385178
11,si1,67,75.48657125383502,22.724386460097175,25.98682704077357
11,si2,46,39.22855887686998,18.198561047576018,10.829663127377358
11,si3,27,93.37504998251859,63.66614925515935,26.80425391094359
12,gi,2467,46.47988964876442,20.221079094678903,15.151088620673415
12,si1,67,84.42394224923466,19.65065639932072,28.27198299068918
12,si2,46,39.241098226122716,17.444249761188914,11.994559222567668
12,si3,27,93.37504998251859,63.32818596914376,30.335744699253347
13,gi,2467,46.47988964876442,22.38023217166623,10.192373388532019
13,si1,67,84.42394224923466,21.522682516481524,24.454657036123994
13,si2,46,39.31302464366018,16.805327640574795,12.920828611294493
13,si3,27,93.53214184093667,74.26174008916918,12.97171396269754
14,gi,2467,46.47988964876442,21.734001523387782,10.054982362514417
14,si1,67,84.42394224923466,16.02377580529244,21.807577201883667
14,si2,46,48.10835578817423,18.96214574422659,13.546826577369451
14,si3,27,93.53214184093667,65.03681930820635,24.021861566573747
15,gi,2467,46.47988964876442,24.024136877019888,8.480673485634066
15,si1,67,84.42394224923466,17.28795602124222,19.853355658961746
15,si2,46,48.10835578817423,16.40155432586498,13.385389457786799
15,si3,27,93.53214184093667,64.34215626911072,24.47756514029145
16,gi,2467,46.47988964876442,21.026555004414764,13.4580037020522
16,si1,67,84.42394224923466,21.566383637782955,16.570323285074
16,si2,46,48.10835578817423,16.442050572538104,13.22753508036252
16,si3,27,93.53214184093667,73.62834348156173,9.795952431251083
17,gi,2467,46.47988964876442,23.306624645216804,13.963721479275494
17,si1,67,84.42394224923466,20.679588660389417,16.705453136070208
17,si2,46,48.10835578817423,17.539605592577708,11.590275677071373
17,si3,27,93.53214184093667,68.08675397415729,22.392775238076748
18,gi,2467,46.47988964876442,18.74695050489896,14.148439426381435
18,si1,67,84.42394224923466,21.211273551338994,16.20038200547005
18,si2,46,48.10835578817423,21.18118942084048,10.520199330705202
18,si3,27,93.53214184093667,68.08298287927767,23.491616656957383
19,gi,2467,46.47988964876442,19.21591850283976,13.180585302747888
19,si1,67,84.42394224923467,22.3318264178343,21.02373741229789
19,si2,46,48.10835578817423,19.682471368722407,12.390508138663517
19,si3,27,93.53214184093667,57.54957128050271,31.755617663859343
20,gi,2467,46.47988964876442,20.260399806983866,12.092680293484344
20,si1,67,84.42394224923467,26.89851790822909,18.03046375615931
20,si2,46,48.10835578817423,19.34729764737802,10.761554657522339
