gen,best_fit,mean_fit,std_fit,best_prob,mean_prob,median_prob,std_prob,doomsday
0,22.841116916640328,-3.5779766535125477,4.510245736261835,0.6347374188922493,0.4106550265794339,0.41634583829357463,0.2224702998864569,0
1,87.46254710353533,4.218490305991599,20.93573604869366,0.3035053379854835,0.40259862245403427,0.3746533277862001,0.2210371788508871,0
2,88.87173230259883,21.976491519496403,34.24639180526597,0.2426953017112791,0.37258912380361514,0.3355405929482548,0.20416127918346105,0
3,89.12669517527554,34.881959675912164,38.42811164785851,0.24637395407745394,0.31535006228844203,0.26642337881950573,0.1808957815169281,0
4,90.34657125383505,33.95364802982618,39.323287041968996,0.2674948678700667,0.30913753278797257,0.2480915681412903,0.15743617699502235,0
5,90.3735733118876,35.812377862359604,40.48234429295773,0.2342887333766409,0.2817857401866674,0.2426953017112791,0.13417140386304752,0
6,91.22341372532802,39.15997782247644,41.01498656530561,0.1503501344647874,0.26789733378970365,0.23041040717745082,0.12658213216444186,0
7,90.33173296930549,37.855834989589326,41.8750651660351,0.1403501344647874,0.26877138417433705,0.22190536765806765,0.1337046616512683,0
8,91.40669517527554,39.82407433861595,41.96200754545706,0.17067941033799816,0.24374092560033303,0.21373750633435573,0.11795671679671119,0
9,91.40669517527554,39.918112201701796,42.24899881104328,0.17067941033799816,0.23153107858188585,0.20573865962694224,0.11583664528821294,0
10,91.33669509194095,38.242506826483535,41.93204815006646,0.15564626025867553,0.23147553066558685,0.19477376569545057,0.1282769635729437,0
11,91.26936197187237,36.07340614862151,41.74843769075753,0.1918452028030297,0.22481631426358167,0.1822190270892856,0.12296329111549484,0
12,91.26936197187237,38.36223268004189,42.14428460187934,0.1918452028030297,0.21023070565798155,0.18148589627219733,0.1049510542682862,0
13,91.26936197187237,37.6025128584329,41.44754709676547,0.1918452028030297,0.20549874511662186,0.19033391631555102,0.08794520103767754,0
14,91.20472159231586,32.34215589554396,41.15062087024235,0.21346362573827884,0.2000280511427648,0.1918452028030297,0.07001490582451589,0
15,91.2787078342906,37.43412190833605,42.62231280378853,0.15297302672461927,0.20499840749016832,0.1918452028030297,0.08149935763430156,0
16,91.2787078342906,37.764123532833615,42.76168884715423,0.15297302672461927,0.20810735954133014,0.1918452028030297,0.09548242700240148,0
17,91.20472159231586,42.71340424219071,42.58402729608257,0.29311377590724064,0.20666807355099906,0.1918452028030297,0.08689508148337673,0
18,91.57402398497817,37.99534022755051,42.74632588832947,0.1766415322937736,0.20340141782056018,0.1921513623501545,0.0749350535811668,0
19,91.57402398497817,39.38390560795243,42.415348002779275,0.1766415322937736,0.20727509538459907,0.19460169985500775,0.07147574242714523,0
20,91.20472159231586,36.05054902677377,43.31697988950047,0.29311377590724064,0.22002798623855266,0.1952990838472188,0.09566850967662249,0
21,91.26010264645957,36.81440796245132,44.11771038788226,0.1666415322937736,0.22348269956101527,0.19975069098109033,0.10585159274239488,0
22,91.20010264645957,34.976148891759195,43.23033664947238,0.18326305749561284,0.22037341255207782,0.198748776415398,0.10340915263123776,0
23,91.20010264645957,34.86189063403661,42.0310298570126,0.18326305749561284,0.23364912963716986,0.20076080279193914,0.11271112867437759,0
24,91.20010264645957,38.0063798028123,41.7745474600427,0.18326305749561284,0.2348233349707426,0.2063339041808774,0.09884588131590658,0
25,91.16341372532803,39.53015540301619,42.42758375350973,0.2121269619841364,0.23776258065131164,0.2064574880807687,0.10347167779832821,0
26,90.92341372532802,38.9761224851827,43.02934088108558,0.1806751351190496,0.23707600222985842,0.2042813416613215,0.09821511799855595,0
27,91.5187078342906,39.23740349998077,43.1470758427703,0.21350459384367876,0.22087742784562484,0.20082536929586137,0.08183795313366778,0
28,91.5187078342906,38.0468900974221,43.115773923139514,0.21350459384367876,0.2239896008114479,0.20163405892198674,0.08875455601177018,0
29,91.39402398497818,41.5402767974027,42.19446363951971,0.19634776611037452,0.2325538133249616,0.2024288860128466,0.09652957571983514,0
30,91.4587078342906,39.01810513736023,42.959775374970015,0.20937893911794692,0.22772868426895532,0.20212696198413638,0.08308691597691299,0
31,91.14936197187238,37.806718004968744,42.16452635828127,0.3708963431051979,0.24321488956649281,0.2051524720748481,0.09240973274813238,0
32,91.14936197187238,32.24408322558676,41.12649650771373,0.3708963431051979,0.256616956847591,0.210720650115131,0.09725037227084551,0
33,91.14936197187238,33.649409544095654,41.69933576135506,0.3708963431051979,0.25282856374180784,0.2096231559184218,0.09461614341838367,0
34,91.04814186652396,36.4408231431518,42.501639159535614,0.19627934833136368,0.2472944386945581,0.2092961366357045,0.10309546887413204,0
35,91.41289246928257,32.7609715575831,42.184347867037815,0.1477976566288438,0.25291223515279315,0.20843497730465776,0.1206877861996322,0
36,91.41289246928257,35.27719041070541,42.35412844740635,0.1477976566288438,0.23766109310975475,0.20193937256380934,0.11552002916252563,0
37,91.41289246928257,35.22569506012597,42.92135027628919,0.1477976566288438,0.23284780543343497,0.19876649111448694,0.1162555029560353,0
38,91.17289246928257,38.065375364864536,42.617028483831284,0.15458249896612153,0.2287059422411145,0.19627934833136368,0.12630483158937078,0
39,91.17289246928257,40.922029905970696,42.66979432975673,0.20409278037047085,0.20794410075216707,0.18639448949656234,0.10285669685446973,0
40,91.40341372532802,43.55654507009626,41.88483284612442,0.7796004875851005,0.2101584037797468,0.1823743562414376,0.11355867850621007,0
41,91.3987078342906,41.65017916038879,42.596977253311024,0.15423556874065608,0.20963313116650995,0.17591878334480826,0.12439013426886186,0
42,91.28814186652396,39.97915801775216,42.409079434932394,0.1477976566288438,0.21487805180835381,0.17531045442572973,0.12943413161605974,0
43,91.52341372532801,40.4481119815363,42.28263998611959,0.15102184206047448,0.20908339341314133,0.16163476438476493,0.12561279603775197,0
44,91.52341372532801,44.197542882118405,41.38437082950836,0.15261547115685115,0.19416550749865066,0.15596084661321363,0.11362190871503323,0
45,91.6387078342906,45.94680565780091,42.29944647946694,0.16270030136198854,0.1829647861105696,0.1526268619579601,0.10208027612807276,0
46,91.6387078342906,47.69007875678505,42.555930979519,0.16270030136198854,0.1785094994953171,0.15388694113822848,0.10016650601907545,0
47,91.6387078342906,45.3068608491835,42.79851763881363,0.16270030136198854,0.17359489141254328,0.1542592866989343,0.09289450629221647,0
48,91.44936197187238,45.44112337153478,43.11776969582106,0.1406276635908319,0.17142391013504502,0.15656024272235203,0.08533716200088698,0
49,91.40341372532802,48.71537133336744,43.21325943538677,0.15830662829240832,0.17479872758887752,0.1576919079025602,0.10027171857314578,0
50,91.29289246928256,47.245320990194884,43.14573222673174,0.16228012154512225,0.16903556927028848,0.15727778667687103,0.08387666063401297,0
51,91.76341372532802,52.7035745895404,42.27667167144381,0.15502666025399292,0.16685084845452663,0.15516743915462555,0.07771993667864804,0
52,91.40814186652396,48.56892263050401,43.43624287842783,0.15892776349005483,0.15916233805305316,0.15503113114478728,0.058418997427823395,0
53,91.52814186652395,45.964034617616974,43.78118487238912,0.1569873928347435,0.15849425670330675,0.15502666025399292,0.06455682923859454,0
54,91.41289246928257,45.46232180667629,43.789225940443785,0.20145454855883393,0.1641902948905433,0.15491794884842497,0.07742605687016545,0
55,91.41289246928257,49.823327568372434,43.78560349288974,0.20145454855883393,0.16844793061321855,0.15502666025399292,0.07707589581671069,0
56,91.46341372532802,47.66675290076004,44.31370749587777,0.1420878720657333,0.17604020572364487,0.15503305580413893,0.09174841110763643,0
57,91.46341372532802,43.50151095042534,44.68753100547738,0.1420878720657333,0.18821458611915684,0.15503625374407382,0.10701524648542574,0
58,91.46341372532802,45.153129122051325,43.80556425623249,0.1420878720657333,0.18722767737914922,0.15503305580413893,0.10401853251709563,0
59,91.46814186652396,45.24523265016568,44.66864579331264,0.20145454855883393,0.1795939883264079,0.15296347379147918,0.10077489840880136,0
60,91.7587078342906,45.91703599380044,44.370133488212765,0.133509396480482,0.1708223811853066,0.15339678783455912,0.08627553894092187,0
61,91.5187078342906,46.75356915410191,44.42280787446512,0.14855761962202002,0.17245626624919602,0.15374551658067617,0.08550969107752482,0
62,91.5187078342906,47.70928910729638,44.24943250660503,0.14855761962202002,0.16783892534257008,0.15483971564341587,0.07456896697479799,0
63,91.5187078342906,51.45671469240368,43.64946827838281,0.14855761962202002,0.16461371874870068,0.15374112202680457,0.07621212867731247,0
64,91.64341372532802,52.58366681469903,42.36405339256926,0.1327700055258081,0.15858701430210195,0.15114691687555618,0.0715238997429382,0
65,91.64341372532802,46.75509865882936,43.32858473907222,0.1327700055258081,0.1632525879314151,0.1490427325730448,0.07990645494508183,0
66,91.64341372532802,50.26216687170916,43.04197874692687,0.1327700055258081,0.17232527617740803,0.15029261054599213,0.09128414700658771,0
67,91.5187078342906,50.24749791641014,43.15963981711224,0.1324174685153242,0.1652462039854547,0.1462794457597245,0.07065753947252405,0
68,91.5187078342906,49.74669503863829,43.55736868425781,0.1324174685153242,0.17081165820670255,0.1428057259752401,0.08995325139441099,0
69,91.5787078342906,53.53061860082517,42.16800032185653,0.1471378669164487,0.16088701052871524,0.13768036222533275,0.08826476874818125,0
70,91.5187078342906,52.95118130720956,42.169213634031344,0.1324174685153242,0.15199829739014403,0.13408472369062935,0.07504661890410265,0
71,91.64814186652396,53.44366358317528,41.94476092343106,0.17975752216925722,0.14696336971219745,0.1310303654399388,0.07489304023265266,0
72,91.58341372532801,54.62266120403202,41.89585287400921,0.12364477244177027,0.13275981695861533,0.1275774301234056,0.0549787112415008,0
73,91.5787078342906,55.87202768474051,41.45391250448744,0.12698760910633294,0.11916969573613684,0.12524619005030557,0.0536972452561812,0
74,91.68936197187237,62.16884495557478,39.86279382115362,0.04076707851002394,0.09643435243635419,0.09674021055278556,0.04668154304719947,0
75,91.68936197187237,69.3068424708775,36.67385069926963,0.04052961266998234,0.0773344833008908,0.06905565256689863,0.045511256744705166,0
76,91.69402398497817,73.22671117121895,34.19147039500718,0.033398964914188804,0.05613788734599803,0.04052961266998234,0.04262615952001346,0
77,91.69402398497817,73.20148450574086,34.41553404716544,0.043173910812647986,0.046702946428439,0.037113662899807845,0.03724715650282708,0
78,91.6987078342906,78.14787815154867,30.780359645487323,0.028007905455213596,0.041429816020853424,0.0321479410344221,0.056493957581685565,0
79,91.6987078342906,75.83887071165312,33.2199447928131,0.028007905455213596,0.051495086648457054,0.029411711392891796,0.1028407985809953,0
80,91.6987078342906,77.14347867784747,31.865286963220164,0.029381087987359576,0.04699804578010028,0.02869287791428294,0.09866714695803014,0
81,91.6987078342906,78.65727840034094,29.519732045398626,0.025393600663357864,0.04875694645503164,0.02844605902236127,0.10401111099639489,0
82,91.6987078342906,80.7528111731501,27.303083599316544,0.028226976643567644,0.04418942023881635,0.028226976643567644,0.09045859508066781,0
83,91.6987078342906,79.0328588114599,29.921918689366965,0.01912251930226711,0.03867191914287871,0.02766920955725584,0.07606040403016572,0
84,91.6987078342906,78.42238633741482,31.234081072019436,0.026336083802548527,0.03354924394168281,0.027714083589257407,0.05678287498862285,0
