gen,best_fit,mean_fit,std_fit
0,24.54899803377844,-4.161387937584555,6.148326838667191
1,31.287141351829014,-2.896070685348663,7.691984841543987
2,31.287141351829014,-1.7105596339139848,8.720524164276595
3,31.287141351829014,-0.20807244072117917,9.477752174879788
4,31.287141351829014,-0.04358342689566662,9.140319835760803
5,31.287141351829014,-0.2658917160384045,8.811830661030516
6,31.287141351829014,0.8772187310123755,9.314205750147908
7,31.287141351829014,1.6414224161874815,9.695592785759356
8,34.42979897694123,2.3929578030901753,9.962250017874242
9,34.42979897694123,2.6694706471212277,10.079246709494127
10,34.42979897694123,1.2475547078061975,9.005418327203277
11,35.24366149282754,1.5949021917833535,9.838408760467846
12,35.24366149282754,2.035544504404578,10.33482692034594
13,35.24366149282754,4.0139837896752715,10.570508128031491
14,35.24366149282754,4.75396711701436,10.683314742343445
15,36.07278127258317,4.958193309201548,10.960816543361519
16,36.07278127258317,5.188205465879915,10.193426854446942
17,36.07278127258317,5.798380771396149,10.278488214851981
18,36.07278127258317,7.354586456892748,9.359957249961113
19,36.07278127258317,9.024102026503218,9.221929235712487
20,36.07278127258317,8.623360355097759,9.52200362397407
21,36.07278127258317,6.7866375110585295,9.7555698269782
22,36.07278127258317,7.667974500347137,9.516935009406293
23,36.07278127258317,6.818715203661288,10.137793968555016
24,36.07278127258317,6.987516391282389,10.18890426152468
25,36.07278127258317,7.334547315850374,9.59829070764367
26,36.07278127258317,7.8549082783776205,9.665342618345944
27,36.07278127258317,8.793767495171302,9.782714107485441
28,36.07278127258317,9.379949644696643,9.186316087422759
29,36.07278127258317,10.279383158840995,8.668847352656408
30,36.07278127258317,10.796133288753001,8.232781628337962
31,36.07278127258317,10.739958766962436,8.632531832072416
32,36.07278127258317,9.45499654100891,9.15987317207284
33,36.07278127258317,9.36402803925503,9.663013033419565
34,36.07278127258317,9.719150082616816,9.427324284678983
35,36.07278127258317,10.046331896434618,9.098095332057554
36,36.07278127258317,9.44777219151259,8.720815982700588
37,44.27041723472436,7.674317451638448,9.473324593116413
38,44.27041723472436,8.647543433720067,10.069738986085616
39,44.27041723472436,9.530776615394023,10.003759459046595
40,44.27041723472436,10.484755154847138,9.203898738150112
41,44.27041723472436,9.011065637824201,9.482186694575768
42,44.27041723472436,10.398793813293928,9.2069409300986
43,44.27041723472436,11.259187379304851,9.318695045990513
44,44.27041723472436,10.907178222750886,9.225808062010945
45,44.27041723472436,11.452066223515496,9.672957498297873
46,44.27041723472436,11.146665909013368,8.956768791644443
47,44.27041723472436,11.654327211885857,8.918901357856669
48,44.27041723472436,11.96833009614637,8.82455136358716
49,44.27041723472436,11.146051803688888,8.88451909200084
50,40.0583605536522,9.238561237760383,9.323395827612657
51,40.0583605536522,7.563976715176661,9.847903365489456
52,40.0583605536522,7.698959709673777,9.501557612424522
53,40.0583605536522,8.361342076580296,9.816421769219762
54,40.0583605536522,6.85350901824204,9.751182027144289
55,40.0583605536522,7.415892886681477,9.404904283972904
56,40.0583605536522,6.706656095793526,9.682564575589279
57,40.0583605536522,7.773306614735768,9.420476393946663
58,40.0583605536522,6.351736876343466,9.542976019356733
59,40.0583605536522,6.8644422757339205,9.248468852329456
60,40.0583605536522,7.846766752246744,9.644746850120184
61,40.0583605536522,6.934383460630751,10.72765465323001
62,40.0583605536522,7.3466236594062835,9.94836921333271
63,40.0583605536522,6.619119864456471,10.191763003945002
64,40.057592424759775,5.135244452708222,10.416933376012516
65,40.057592424759775,6.424637093605275,9.87781671300139
66,40.057592424759775,6.633159624573794,10.634872874579726
67,40.057592424759775,7.085532265058196,11.277674323846574
68,30.271992177305883,7.228296529044167,9.772196585836788
69,28.061947845922674,6.541859363525129,9.930901802886797
70,24.775272309105052,6.13638609053937,9.409727612039488
71,32.63586130960324,6.517578664152875,10.115799066798521
72,32.0573739614128,7.125907668689674,9.260219989586252
73,24.775272309105052,6.867600150780641,9.159326463672034
74,24.775272309105052,5.755558855247132,8.877117347187243
75,24.775272309105052,5.998500253644111,9.416665932376823
76,32.435447658932794,4.6946158981883706,10.12642378655836
77,37.10617191899014,4.684607112354563,10.529086509265035
78,29.985627052060714,5.44900363387188,9.883803429385523
79,28.529657927792297,6.265287538154488,10.40472035579528
80,25.70320918885449,7.00493607892417,9.521344847986352
81,35.180767530976595,7.484642026241432,10.300569312865942
82,25.127501726691808,6.635172132815304,10.310677403725995
83,25.384197680319964,6.2368917949005445,9.978929466802064
84,29.17674936712726,7.051543008168092,9.701754919367618
85,24.775272309105052,5.638513442259877,10.030774402831963
86,27.97024217453595,6.202721330385558,9.85517165481957
87,34.18081189828919,6.6955321028808035,10.489159951163641
88,33.98821862645184,6.440849982832829,10.68818260607594
89,33.220037159401784,5.60225646757643,9.742656232773832
90,37.08853075832684,6.4501282906995865,11.007502245808185
91,40.487775412786704,5.776573140662338,11.02561883463612
92,25.465292427521966,5.021922889873256,10.378067802225244
93,29.23374699868345,6.640453490775395,10.394460778411498
94,29.223912537738897,4.053560739795298,9.728212444450012
95,24.775272309105052,4.74845108287789,9.946358676820768
96,24.775272309105052,4.818355142529047,9.376564250335095
97,24.79559765272497,5.743005375604309,9.623116678382143
98,38.1578102475034,3.807593143423863,10.356307592532978
99,38.1578102475034,5.07137799453805,9.774189786059196
100,38.1578102475034,6.6486075221721315,10.410151286471852
101,38.24809580067941,7.573143227014089,11.097041935874351
102,38.1578102475034,6.5999653161069025,9.843847486366922
103,38.1578102475034,6.146745780572079,10.054632644012852
104,38.1578102475034,6.2049512523274375,10.159375590217318
105,38.1578102475034,6.958852974985753,10.288051164386504
106,38.1578102475034,7.579641103418901,10.092760773031772
107,38.1578102475034,6.911091689774784,10.32073016889476
108,38.1578102475034,8.21261085038304,9.929493176274468
109,38.1578102475034,8.471345108218987,9.391366185772146
110,32.882520403817885,7.672996847059652,9.989838889145258
111,34.21186213394199,7.535693826646166,10.584788842527216
112,32.882520403817885,6.201629480240513,10.473119699662302
113,27.59490925167912,5.720792060721866,10.683021383928917
114,27.59490925167912,6.000637165500543,9.957527852569454
115,27.59490925167912,6.572274783227001,10.064358583530346
116,27.60716404608221,7.078530127890558,9.905410810413363
117,32.85323572494185,5.798893651639214,10.575332682765259
118,27.60716404608221,5.319938925084712,9.72357484397998
119,30.176105757790726,5.829556289226044,9.80966209571952
120,37.706457886625984,5.33275778718565,10.283012021155535
121,45.01392840701136,6.116196724795629,10.80488521000776
122,45.01392840701136,7.008831360733123,11.21086414947684
123,45.01392840701136,6.648872920163518,12.09695499487292
124,45.01392840701136,5.243508695673317,11.223937859294848
125,37.377561316789674,7.370240448490903,10.129312523282971
126,37.377561316789674,7.334459882397723,9.305963458110966
127,40.594773753731005,9.350202325078932,9.530082560665964
128,40.594773753731005,10.207074309844316,9.688579268852967
129,40.594773753731005,11.206105537403687,9.399356475393963
130,41.75779921516795,10.791306181938143,10.324155454894559
131,41.75779921516795,11.57901173269941,10.331163800013611
132,41.75779921516795,10.353122030191816,10.044107633060873
133,46.495769905175464,10.305120547889716,9.844415493743016
134,46.495769905175464,12.21340477091579,9.47448320072394
135,46.495769905175464,12.308011375633562,8.455450815960473
136,46.495769905175464,11.473303306614227,8.909497762175167
137,46.495769905175464,12.081198413275503,8.601182164206108
138,46.495769905175464,11.537664847839634,9.08110157483092
139,46.495769905175464,11.404846114378136,9.317043323376996
140,46.495769905175464,11.227990763052082,9.503363930313919
141,46.495769905175464,10.731684616447446,10.109242160289329
142,46.495769905175464,10.662244263099598,9.339195417215322
143,46.495769905175464,10.051151749416436,8.88488581658114
144,46.85662374383736,10.941631615031564,9.630579532694902
145,46.85662374383736,12.241489339709549,9.57990538302626
146,46.85662374383736,11.571070709384793,9.827335978009085
147,46.85662374383736,10.946959271293132,9.82811471312908
148,46.85662374383736,10.948264779396032,9.42764617024989
149,46.85662374383736,11.749784809391707,9.01328991324103
150,46.85662374383736,10.520845559455747,9.234383588318558
151,46.85662374383736,10.981324989295906,9.44914890217365
152,46.85662374383736,11.315580422041924,8.675192060484935
153,56.99480890253944,11.610384489121827,10.480094909692427
154,56.99480890253944,12.10418187221615,10.496546969038338
155,56.99480890253944,12.478945684010244,10.813931427663947
156,56.99480890253944,12.70085569117169,10.349954207871225
157,56.99480890253944,12.568114183646513,10.44795655357682
158,56.99480890253944,10.889105820145906,11.909733224630818
159,56.99480890253944,13.830592890760384,10.124833987824784
160,56.99480890253944,12.822521510157683,10.407354642077408
161,56.99480890253944,13.52465292976636,10.40662880927167
162,56.99480890253944,12.039686854499683,11.294282365706382
163,56.99480890253944,10.889583944725926,11.429037282498573
164,56.99480890253944,11.121556639239033,10.719332536760186
165,56.99480890253944,11.349411232186004,10.705801212217827
166,56.99480890253944,12.330628088380598,10.237600295582528
167,56.99480890253944,13.247177607672299,9.868883986953852
168,56.99480890253944,13.049538352700463,10.174728493989539
169,56.99480890253944,13.655509629338091,9.669877336771105
170,56.99480890253944,11.44812057229566,9.66758851294498
171,56.99480890253944,11.66545654574175,9.709510055093382
172,56.99480890253944,11.127318283586224,10.415072552894728
173,56.99480890253944,11.64639208951766,9.640801890471359
174,56.99480890253944,12.02932457308549,9.60235623621468
175,56.99480890253944,11.20932034346283,9.446393632894608
176,56.99480890253944,12.107889088465797,8.810136662596662
177,56.99480890253944,12.554320882757137,9.115224698796482
178,56.99480890253944,12.425032159920836,8.636697755627777
179,56.99480890253944,11.919658969996783,8.69543482498407
180,56.99480890253944,13.346546642226114,8.379309889000666
181,56.99480890253944,13.924931643065923,8.587143142484166
182,56.99480890253944,12.372987685615817,9.49941812595875
183,56.99480890253944,13.868971535964285,7.313215281214913
184,75.32230009873008,14.490767803409952,9.425556161556234
185,75.32230009873008,13.874544036736355,9.195237524858156
186,75.32230009873008,13.749772339540392,9.288668288842166
187,75.32230009873008,13.524063956873938,8.989064192060159
188,75.32230009873008,12.061590559785023,9.655996354017013
189,75.32230009873008,12.609968444745613,9.373541100114808
190,75.32230009873008,12.773299952083512,9.143688674363688
191,75.32230009873008,12.9126273801104,8.699061049035517
192,75.32230009873008,13.230501428966093,8.571598378060786
193,75.32230009873008,13.856824843966022,8.404760254855
194,75.32230009873008,12.79848948429763,9.504492267449331
195,75.32230009873008,12.6237530432914,9.46034897686478
196,75.32230009873008,11.857054667698737,10.856317252581809
197,75.32230009873008,10.906663892835716,10.424571011329984
198,75.32230009873008,12.012876712397857,9.576569948582137
199,75.32230009873008,12.52788128203672,9.83602926490219
200,75.32230009873008,13.139671943638946,9.182830543114399
201,75.32230009873008,12.64424164929227,10.006715607412612
202,75.32230009873008,10.824270102665965,10.93908887214443
203,75.32230009873008,11.23498955007233,10.657134220069612
204,75.32230009873008,11.911163081723886,10.13713593843414
205,75.32230009873008,11.98021657059611,9.584449013781363
206,75.32230009873008,12.296232924015856,9.610992135105413
207,75.32230009873008,11.71615988994644,10.055445398422092
208,75.32230009873008,11.765341987399127,10.04783130908679
209,75.32230009873008,10.425469168240129,11.957120214761192
210,75.32230009873008,11.805578532853374,12.07034192572536
211,75.32230009873008,11.550935045272555,10.478724766432574
