gen,best_fit,mean_fit,std_fit,best_prob,mean_prob,median_prob,std_prob,doomsday
0,22.237826065202242,-3.2410897376073495,5.009947383231247,0.3324975409266229,0.39887492961000026,0.37629892583460645,0.22373117209525809,0
1,88.29679627126204,6.935854965204036,23.81780975549902,0.45921283387719897,0.42002477256825915,0.39963896840471075,0.22796715186538288,0
2,90.25936107665805,20.43685341030633,33.36065792996258,0.5497773041612211,0.4265535282446835,0.42986816887211254,0.22724479202121484,0
3,89.01679627126204,22.615454344376587,34.715596348765594,0.16991499959161963,0.42351341986508145,0.4326723797518689,0.22099587300451304,0
4,89.13289246928257,30.706214182614676,38.32291740285656,0.07224535714084812,0.38710626237776774,0.3706006407033676,0.22323822437982713,0
5,89.13289246928257,36.34538633039059,40.15175587648664,0.07224535714084812,0.3254655789740641,0.2998639317500889,0.2208876282870424,0
6,89.13289246928257,47.25098911827042,40.43694663602672,0.07224535714084812,0.24003759704985128,0.18741506121319687,0.19064514899236892,0
7,89.42669517527554,56.92639965512508,38.3037769279234,0.07224535714084815,0.1903692176184164,0.11734920950479062,0.1744940628066267,0
8,89.54669517527554,59.64184926703371,38.093930279877284,0.07224535714084815,0.17462761745075872,0.11735485653636717,0.1633754587887071,0
9,89.54669517527554,62.974638532188216,35.792451190283394,0.07224535714084815,0.14520116834160485,0.10354463346677012,0.12011727742146273,0
10,89.55679627126204,62.74157396306131,37.1827260356084,0.07224535714084812,0.1259041542864242,0.08854245409108935,0.10143230612084099,0
11,89.841682633452,67.19173829811261,35.20827595004833,0.06724731479637139,0.10919420722532798,0.07537157976192374,0.0866783192479971,0
12,89.841682633452,65.9594419211229,36.004138378427704,0.06724731479637139,0.11417688537712035,0.07361141044068589,0.10978614904225048,0
13,90.08814186652396,66.0689015780702,34.63901151980611,0.07848974158275344,0.10843491348070686,0.07224535714084815,0.11708457945873678,0
14,90.21289246928256,61.07636305770895,38.20626717400433,0.07848974158275344,0.12216457149393077,0.07379299684527127,0.12800358906244494,0
15,90.381682633452,55.690096281040084,39.87616557808729,0.07567714600113616,0.12792394884190048,0.07567714600113616,0.1330886349768855,0
16,90.39289246928257,57.322395785796786,38.28683856371238,0.06709355494257839,0.097044430918044,0.0756783220682488,0.08456475149950662,0
17,90.75289246928257,52.356549837408195,39.771837369494385,0.07708212941561403,0.09329264473699483,0.07567714600113616,0.08171120946400864,0
18,90.75289246928257,50.91982887594269,40.064788925056696,0.07708212941561403,0.08572014917432373,0.0755309228690869,0.06276768823457811,0
19,90.87289246928256,52.868264101429276,38.09867760028625,0.07458125033338335,0.08876713829764463,0.07538185073168996,0.07270323160263664,0
20,90.87289246928256,47.26218332828683,39.006029243967106,0.07458125033338335,0.0935037214007428,0.07510382478337088,0.08657095917819113,0
21,91.11289246928257,42.348061847496645,38.94008328682779,0.07183440436705378,0.08902103044555597,0.0747707282790978,0.0688338991969977,0
22,91.11289246928257,40.45532450667599,40.061773755271844,0.07183440436705378,0.09690271250738489,0.07459385051659509,0.0872766084331216,0
23,90.98814186652396,42.28469182306439,40.17598386780442,0.07320931158375993,0.0909490363835463,0.0745608123377692,0.060511661933098454,0
24,90.98814186652396,43.92085568462826,39.64168492691864,0.07436943191875264,0.08885536794630385,0.0743523909582992,0.061966736091617555,0
25,91.10341372532802,44.44389372088046,40.879547372371434,0.07436943191875264,0.08668787460858686,0.07409869528621116,0.06913995038836956,0
26,90.8717329693055,44.26942503485194,40.18792014597643,0.10615817748106038,0.0977564017119408,0.07360553391003366,0.09536800427812432,0
27,91.09402398497818,41.33631148913525,40.5800410311871,0.07000037031901801,0.09147358190077416,0.0733653264675517,0.08021031507434308,0
28,90.8717329693055,40.6897690678025,40.51204329507233,0.10615817748106038,0.0856037220422753,0.07183440436705378,0.06979581641525225,0
29,91.08679402095825,42.17407002442101,40.060555688421864,0.06759994824413221,0.07898174336581779,0.07087387467326134,0.055333641731997146,0
30,91.22341372532802,42.00363936288309,41.29988713288158,0.06961594693064907,0.07752089803722363,0.06998714262522832,0.061861716710414474,0
31,90.98341372532802,41.23037203130052,41.193418961413144,0.07123248928432138,0.07826203220857887,0.0699871426252283,0.06899258101439414,0
32,90.91402398497817,39.46474783117625,40.462552231931184,0.06852108085127813,0.08051924330517726,0.06984582088521424,0.07271604642910974,0
