gen,best_fit,mean_fit,std_fit,prob,doomsday
0,21.326676732828506,-4.0550276208572065,5.973537436859133,0.79,0
1,91.49061166337202,9.448646850862486,28.428936246134562,0.78,0
2,92.00150296873417,22.408116873323053,38.711875893058334,0.77,0
3,92.64670840550222,29.003341270026965,42.198296478052946,0.76,0
4,92.64670840550222,26.993875572441777,42.24096054615549,0.75,0
5,91.49061166337202,30.43793435293229,43.04751776364041,0.74,0
6,92.13193985886487,28.609212792698077,43.04969515381175,0.73,0
7,92.13193985886487,29.09421345394722,43.43460224973354,0.72,0
8,91.89061166337203,31.145494826738243,43.88240949846192,0.71,0
9,91.49061166337202,31.065148440635138,43.34784665463339,0.7,0
10,92.29061166337202,36.85048139879185,44.4369772692421,0.69,0
11,93.40956741322127,34.40203006190804,43.79261739195083,0.6799999999999999,0
12,93.40956741322127,33.795538294058964,43.82879305363654,0.6699999999999999,0
13,93.40956741322127,32.78342282761375,43.314956108202864,0.6599999999999999,0
14,93.40956741322127,34.2922167406248,44.22764035939284,0.6499999999999999,0
15,92.33193985886487,35.93295024908647,44.361057246030164,0.6399999999999999,0
16,92.21261419415924,38.18009986747649,44.544554793226595,0.6299999999999999,0
17,92.21261419415924,39.054034233048554,45.15032750842165,0.6199999999999999,0
18,91.49466846406764,39.648808893746875,45.18663035671904,0.6099999999999999,0
19,91.49061166337202,38.8516562873153,45.12607653352735,0.5999999999999999,0
20,91.93193985886488,42.00063932041761,44.97177890432483,0.5899999999999999,0
21,91.93193985886488,48.32118232715684,44.25353598934888,0.5799999999999998,0
22,92.13193985886487,47.391704505073335,44.932713458053115,0.5699999999999998,0
23,92.13193985886487,48.485102069207905,44.02825607233209,0.5599999999999998,0
24,91.76355803717006,49.975759766172715,43.6435414456333,0.5499999999999998,0
25,93.40956741322127,51.453431609573705,43.36194760419005,0.5399999999999998,0
26,93.40956741322127,50.62308244695509,43.33736729895243,0.5299999999999998,0
27,92.40150296873416,45.367488225046415,44.4577749522149,0.5199999999999998,0
28,93.2070431491098,48.24970015798435,43.99163583319846,0.5099999999999998,0
29,92.18936470590374,54.841087839467654,42.531272897688076,0.4999999999999998,0
30,91.93109579777976,52.288407655082565,43.68454357512079,0.48999999999999977,0
31,92.05092391510478,48.3599136627401,44.68936530547806,0.47999999999999976,0
32,92.7124036647676,48.825679699298924,44.4794889693406,0.46999999999999975,0
33,92.7124036647676,50.73278378495502,44.03265670010242,0.45999999999999974,0
34,92.21261419415924,48.33435179265315,44.413421835101374,0.44999999999999973,0
35,92.21261419415924,51.545718861778724,43.57224893077058,0.4399999999999997,0
36,91.49061166337202,56.605057211462906,43.01020095196838,0.4299999999999997,0
37,92.13193985886487,64.36150624868733,39.661296431629,0.4199999999999997,0
38,92.13193985886487,60.470290483740925,40.99913588264625,0.4099999999999997,0
