gen,best_fit,mean_fit,std_fit,prob,doomsday
0,21.662461920298682,-1.8695808390783608,7.864479995456396,0.79,0
1,89.39353194306673,10.267749316265377,28.687514805620623,0.78,0
2,89.30226955283409,14.166167383659158,34.3572467911139,0.77,0
3,89.6066105112725,17.13209845956136,36.71939496921081,0.76,0
4,90.38661051127251,19.176281029398336,38.67638734220725,0.75,0
5,90.25356122494232,15.027220814916333,35.68599018024984,0.74,0
6,89.78661051127251,22.321503749141304,39.453798549818664,0.73,0
7,89.76324619773175,26.26633248887863,41.18255583669478,0.72,0
8,89.83968822339261,27.637547512850105,42.84994477926242,0.71,0
9,89.65936107665804,27.210033402766097,42.591494482889026,0.7,0
10,89.66661051127251,24.685859889308638,41.5250733463961,0.69,0
11,90.91968822339261,28.475683760249176,42.712666943617805,0.6799999999999999,0
12,91.08324619773175,32.604549513036375,43.27202172461402,0.6699999999999999,0
13,91.08324619773175,32.670993050173685,43.17820991221951,0.6599999999999999,0
14,90.79968822339262,34.48995794400791,43.042228156727596,0.6499999999999999,0
15,90.91968822339261,38.76673147302232,44.035131068179076,0.6399999999999999,0
16,90.91968822339261,32.62951643933217,43.68607801907827,0.6299999999999999,0
17,90.67968822339262,28.466777298486758,42.70676045000833,0.6199999999999999,0
18,90.73968822339262,27.92116676813156,41.89149028361117,0.6099999999999999,0
19,90.67968822339262,25.1942071022992,40.80185275747662,0.5999999999999999,0
20,91.09968822339262,28.33253472770135,42.1180998432863,0.5899999999999999,0
21,91.09968822339262,28.438051439045825,42.30268705720119,0.5799999999999998,0
22,90.20661051127252,30.893108378161877,42.97697672607043,0.5699999999999998,0
23,91.79486503108353,38.16531902830839,43.621013761301676,0.5599999999999998,0
24,90.20661051127252,36.737832842635484,43.26118598190648,0.5499999999999998,0
25,90.91968822339261,35.31454340430863,43.51264328224486,0.5399999999999998,0
26,90.91968822339261,33.77248877047383,42.5416821433489,0.5299999999999998,0
27,90.42324619773176,35.859408734505934,42.678599153741125,0.5199999999999998,0
28,90.72324619773175,34.88660608249078,43.32970985165954,0.5099999999999998,0
29,90.13936107665805,34.179069926936855,42.691660487175255,0.4999999999999998,0
30,90.3266105112725,38.70596899245137,42.57113335229059,0.48999999999999977,0
31,90.79968822339262,39.07847447675311,42.779757662809914,0.47999999999999976,0
32,90.79968822339262,35.15933399569425,43.24595600335015,0.46999999999999975,0
33,90.96324619773175,39.58552891656811,43.46118332638266,0.45999999999999974,0
34,90.96324619773175,37.714714531831284,42.914218317315964,0.44999999999999973,0
35,90.96324619773175,36.684430518525296,42.97881487038929,0.4399999999999997,0
36,90.91968822339261,35.28849813965045,42.89879417937216,0.4299999999999997,0
37,90.96324619773175,37.25891134933924,42.8440096284194,0.4199999999999997,0
38,90.91968822339261,34.700453777440636,42.178763348433975,0.4099999999999997,0
39,90.96324619773175,31.69995201874032,41.98895642070128,0.3999999999999997,0
40,90.96324619773175,35.37579647406377,42.617540665335795,0.3899999999999997,0
41,90.96324619773175,29.3717825258409,41.18077623275354,0.37999999999999967,0
42,90.96324619773175,32.389550380463746,40.68828192224065,0.36999999999999966,0
43,90.91968822339261,34.28008906144154,41.962032078092726,0.35999999999999965,0
44,90.91968822339261,37.18656951167765,42.49038488960625,0.34999999999999964,0
45,90.91968822339261,35.67410444336864,42.47461029738669,0.33999999999999964,0
46,90.91968822339261,32.89755414576325,41.22737510172438,0.3299999999999996,0
47,90.90324619773175,41.9906845465062,42.57411951532354,0.3199999999999996,0
48,90.91968822339261,40.157909427486345,42.49347787158833,0.3099999999999996,0
49,91.09968822339262,45.09430129142616,42.76377174415796,0.2999999999999996,0
50,91.09968822339262,41.963236273293695,42.69040274470344,0.2899999999999996,0
51,90.91968822339261,42.128360723142166,41.93524702213494,0.2799999999999996,0
52,90.91968822339261,43.9773015875704,42.32818462664693,0.2699999999999996,0
53,91.21968822339261,48.86163591464585,42.03846405965041,0.25999999999999956,0
54,90.91968822339261,50.40500438003099,41.250099048908844,0.24999999999999956,0
55,90.96324619773175,48.849733167788564,42.81295824770447,0.23999999999999955,0
56,90.96324619773175,45.41529271606536,42.513299578160705,0.22999999999999954,0
57,90.96324619773175,48.368601166809164,42.69789133292848,0.21999999999999953,0
58,90.97968822339261,50.272543750646506,42.460509335195354,0.20999999999999952,0
59,90.97968822339261,47.4224951462508,42.24333553715352,0.1999999999999995,0
60,91.21968822339261,50.87470908083601,41.66900632516581,0.1899999999999995,0
61,91.21968822339261,52.685508961671744,41.672434188515105,0.1799999999999995,0
62,91.21968822339261,54.81622912129216,41.19767112606694,0.16999999999999948,0
63,91.21968822339261,54.84285826307594,40.382306395472874,0.15999999999999948,0
64,91.33968822339261,59.817774950205056,39.13962728614574,0.14999999999999947,0
65,91.21968822339261,63.08380433482702,38.119852214779684,0.13999999999999946,0
66,91.21968822339261,62.663709584628435,39.579014543828634,0.12999999999999945,0
67,91.21968822339261,64.60454492451645,38.77456847527739,0.11999999999999945,0
68,91.21968822339261,67.00444480979735,36.93924392838982,0.10999999999999946,0
69,91.21968822339261,68.30237551277105,36.821722067312024,0.09999999999999946,0
70,91.21968822339261,67.73145143342123,36.53388155947069,0.08999999999999947,0
71,91.39482255552046,68.57250133868013,35.63125627409817,0.07999999999999947,0
72,91.39482255552046,69.28790690357731,35.93417300559638,0.06999999999999948,0
73,91.39482255552046,70.68631061903108,35.49129535033787,0.05999999999999948,0
74,91.39482255552046,75.16103630321025,31.626563473838164,0.049999999999999475,0
75,91.39482255552046,76.2529937902388,30.94475076499371,0.039999999999999473,0
76,91.39482255552046,77.63981597699848,31.01905554099176,0.02999999999999947,0
77,91.39482255552046,80.68376351780132,27.611917264125726,0.01999999999999947,0
78,91.39482255552046,82.51355020440639,25.41861880189308,0.01,0
79,91.39482255552046,84.13515717294756,22.782471746789764,0.01,0
80,91.39482255552046,84.88760989249478,22.216559326932984,0.01,0
81,91.39482255552046,84.06282289697809,23.900545141592062,0.01,0
82,91.39482255552046,84.3498122438839,23.357924536782804,0.01,0
83,91.39482255552046,85.18659595770197,22.36851747063974,0.01,0
84,91.39482255552046,86.69507057010411,19.07590776030188,0.01,0
85,91.39482255552046,88.24640333037934,16.09839310767021,0.01,0
86,91.39482255552046,88.70396874729406,14.688337890454122,0.01,0
87,91.39482255552046,89.21966297777497,13.161706306815253,0.01,0
88,91.39482255552046,89.2905907598248,13.114814690054088,0.01,0
89,91.39482255552046,89.12171799246453,13.752429368791388,0.01,0
90,91.39482255552046,87.64672717466821,17.550974476601503,0.01,0
91,91.39482255552046,88.5593658013859,15.242132295803007,0.01,0
92,91.39482255552046,88.6572353824629,14.787638422439045,0.01,0
93,91.39482255552046,88.70396133573199,14.54082154952077,0.01,0
94,91.39482255552046,89.90229263427712,10.522336445113693,0.01,0
95,91.39482255552046,87.90025916069261,17.03814787583846,0.01,0
96,91.39482255552046,87.42456747094678,17.68833411157556,0.01,0
97,91.39482255552046,88.80003240754641,14.87205002152792,0.01,0
98,91.39482255552046,88.42590731913299,15.799143114696067,0.01,0
99,91.39482255552046,87.60915250086737,17.415028245389014,0.01,0
100,91.39482255552046,88.25252170192948,16.105636227404133,0.01,0
101,91.39482255552046,87.27125690441684,18.40059180335493,0.01,0
