gen,best_fit,mean_fit,std_fit,best_prob,mean_prob,median_prob,std_prob,doomsday
0,21.494668464067637,-3.303482393291007,4.765644856911111,0.26586935263060296,0.40640428425819075,0.4086367733758909,0.22988378342984914,0
1,89.061682633452,4.002709855160081,21.04454990308152,0.26586935263060296,0.3660448882934267,0.32517871067575654,0.23737132423099735,0
2,89.05669509194095,22.796389106756713,34.17253346172894,0.26586935263060296,0.3535864954156918,0.29026677180039273,0.2001810330562227,0
3,89.06669517527554,32.80774499943313,37.452681363423224,0.24042725378648677,0.3479876486551334,0.28795387522360827,0.16768429957014427,0
4,90.99173296930549,38.99219577029951,39.787528715372765,0.26111620050697953,0.350449195938567,0.3049416978124906,0.15206183188536473,0
5,89.061682633452,34.687477994521224,40.236842416909155,0.23678830754643004,0.34672359105725925,0.32452643528087777,0.13345246129159655,0
6,89.061682633452,36.0582957608718,41.37458154377724,0.2925755105560025,0.34258318289258294,0.3076985050022003,0.1336684798628181,0
7,89.60669517527555,40.56954426354205,42.46073853197701,0.29087430601549,0.31902640563334334,0.29087430601549,0.118056378459087,0
8,89.72814186652396,39.703394838999046,43.103737336259684,0.3131961438044245,0.3133568510677874,0.2804350349134856,0.12131032798213658,0
9,89.72814186652396,43.254939958646126,42.612027367053315,0.3131961438044245,0.3111646879019922,0.27559711014203947,0.11797613213245932,0
10,89.72814186652396,39.06538486678226,42.61921356140807,0.3131961438044245,0.3104099343699158,0.2766044475144456,0.12124365970089941,0
11,90.45289246928257,37.55625286647053,42.54021078177577,0.29087430601549,0.3048491211121626,0.27913284004282557,0.11362296239852324,0
12,91.52341372532801,37.7220308651239,41.81563567689392,0.06303031083308219,0.2913448156617577,0.2700001598233078,0.10576966096648738,0
13,90.51289246928256,33.00106367363935,40.989863864786166,0.06303031083308219,0.28321047219024986,0.2594065286722863,0.12503729334161753,0
14,90.63289246928257,33.34622651045102,41.73695578044231,0.24439692159875298,0.26852492653414106,0.2541297122908107,0.12980384804091794,0
15,90.0787078342906,36.870253709493994,42.003517858017574,0.06303031083308219,0.26383154629311,0.2514304986908332,0.1279288061374161,0
16,91.11289246928257,40.24271173132109,42.293207162545215,0.18703406159798608,0.2581856082192987,0.23572826415947992,0.14344852759271418,0
17,91.10814186652397,37.81333718137887,41.837220869793654,0.22878691311524152,0.2652626674910093,0.23364907053414072,0.16248375369684737,0
18,90.91402398497817,37.40776184869671,41.61629034028064,0.05303031083308219,0.2378079819761382,0.21508704460344705,0.16079146591593874,0
19,92.05402398497817,40.76829872756478,41.77628999650548,0.12237574109955984,0.20026723910833452,0.15156803932473728,0.15076226179978597,0
20,92.05402398497817,38.05630407781144,40.28493095335804,0.12237574109955984,0.17813024071459774,0.13997047934897178,0.13939922230450788,0
21,92.29402398497817,43.06362838471372,40.33919411390237,0.12237574109955984,0.15018843181246802,0.12181550994538914,0.11334858550037666,0
22,92.18814186652395,42.192993605206354,40.619563653808925,0.1175981964718259,0.13356373833853966,0.11362520411847737,0.09205488086852817,0
23,92.24341372532801,43.82364408932842,41.816962583549994,0.12237574109955984,0.13215131953150638,0.11690817413655699,0.09832215028969657,0
24,92.22936197187236,42.75201473565376,41.75744311884089,0.11735259917824502,0.11855583085962791,0.11498199392979847,0.06096748188307832,0
25,92.28010264645957,40.479923809502566,41.91812170508479,0.11486897305635435,0.11888315203331049,0.11237574109955985,0.0723423097981311,0
26,92.2987078342906,42.89665619943192,42.39526132583463,0.11782575542216839,0.12179535568737487,0.11237574109955985,0.07840998806804066,0
27,92.34936197187237,40.85962564313763,42.479682957301954,0.11498462113121728,0.12438590404918251,0.11237574109955985,0.08471835260220954,0
28,92.34936197187237,38.87461997257706,42.36741589823704,0.11498462113121728,0.12735121978837674,0.11237574109955985,0.0926800386513882,0
29,92.3587078342906,37.76377905104609,42.8746745372781,0.1078652154066546,0.12362091797081717,0.11154803906695987,0.07541123925867328,0
30,92.30341372532801,41.78890597513473,42.17739544150094,0.1017479603466299,0.11994433762480085,0.10784893021306317,0.06721299999557505,0
31,92.30341372532801,44.638111471535865,43.11616436016214,0.1017479603466299,0.11754779644578879,0.10676027376396846,0.07162438648971438,0
32,92.2987078342906,45.126667642784184,42.89205203227839,0.10056590349305106,0.11257201743821038,0.1054656498751307,0.056964526017144225,0
33,92.41870783429059,49.143973839383044,43.440337728817795,0.0992565977240144,0.1121880043596292,0.10418638864812887,0.06097820130922096,0
34,92.3587078342906,48.456622639717295,43.41392904870211,0.10138408713384503,0.11613744101429097,0.10349760570448141,0.07043429559145212,0
35,92.35402398497817,48.85613300435714,43.862314169477564,0.1044913797314233,0.1251253331837943,0.10287366596840296,0.09597598007026477,0
