gen,best_fit,mean_fit,std_fit,best_prob,mean_prob,median_prob,std_prob,doomsday
0,21.527729326328526,-2.1838346571634957,7.5224049250523235,0.11416527395689086,0.39317613689351394,0.3839754515984066,0.22424694860877248,0
1,90.59302464366021,5.690697252638391,20.354969923520905,0.23148514507724532,0.37756182093384055,0.35213698994238296,0.21334803999067264,0
2,90.67968822339262,18.226656897106196,34.59649000721542,0.7506728776214558,0.39376626027127515,0.380849464475576,0.21387403577945166,0
3,91.08693855665948,28.176792685576682,40.14629347020851,0.34129054867513403,0.37936319465458,0.370849464475576,0.2153225690695305,0
4,91.08693855665948,40.048337062864135,43.124989434345984,0.34129054867513403,0.34467138716886553,0.34076331049314795,0.21236158466955538,0
5,90.19968822339261,48.2757027450765,42.29650894077539,0.10981894127329628,0.29516498811647884,0.2624873480230139,0.19007992032966958,0
6,90.43968822339262,50.38295176288364,41.94783371655816,0.10673433866403262,0.24504697336203307,0.20217688071571707,0.15354054697077596,0
7,90.90324619773175,51.82428592906358,41.71114936254007,0.13001126271529126,0.2162974319816964,0.17693055996489365,0.1269385337227171,0
8,91.59425332628683,53.81560601638029,41.1380292338808,0.1545252246129072,0.19388672390609538,0.15566497069141316,0.11448569964509991,0
9,90.96324619773175,54.70177767896139,39.95700379291461,0.1523429626247871,0.16803035593935414,0.13738210220566108,0.09605374453465967,0
10,92.55616819497442,46.605286295741465,40.88901223861216,0.15420705912445537,0.15505224191023045,0.12707299981781278,0.09126216196341959,0
11,91.03968822339262,48.875097742624845,41.23879947029792,0.10500206668401592,0.14668178045693236,0.12401524038009398,0.08621919227428715,0
12,91.1596882233926,49.4378786251259,42.475998722156596,0.10867232070488457,0.14386699443890813,0.12097143330382143,0.08255478120135351,0
13,91.1596882233926,46.65181447419865,42.19726464566959,0.11316652545582517,0.13407475610229216,0.11734076820150252,0.07028639042700692,0
14,91.1596882233926,49.09407802496666,42.05651648641056,0.10500206668401592,0.13188516266443615,0.11449526317120978,0.078408686992694,0
15,91.1596882233926,50.922672346938036,41.67860218624918,0.06003768622998851,0.12273170066508877,0.11199685944463662,0.05944769349146001,0
16,91.21968822339261,53.3944614694677,41.41703645042325,0.11316652545582517,0.11987986922946516,0.10908698647752542,0.06385704853933981,0
17,91.21968822339261,53.619907058283154,42.08841890079159,0.11316652545582517,0.1159347554137998,0.10867232070488457,0.06078724748534295,0
18,91.21968822339261,52.241872914352186,41.56751817386809,0.09994159780758004,0.1145966448957005,0.10867232070488457,0.06670702013151951,0
